effector_pop,total_tumor_pop,days
4551.271264316987,2509.7891727369874,703
4555.877949977471,2550.4519376758576,704
4560.619771664106,2591.7453472029483,705
4565.49935018898,2633.675041899686,706
4570.5194211166645,2676.246450037519,707
4575.682834764213,2719.4647875779156,708
4580.99255620116,2763.3350581723635,709
4586.451665249525,2807.862053162373,710
4592.063356483809,2853.050351579472,711
4597.830939230995,2898.9043201452137,712
4603.757837570548,2945.428113271166,713
4609.847590334418,2992.6256730589216,714
4616.103851107034,3040.5007293000926,715
4622.530388225311,3089.0567994763105,716
4629.1310847786435,3138.2971887592275,717
4635.909938608911,3188.224990010518,718
4642.871062310474,3238.843083781876,719
4650.018683230176,3290.1541383150143,720
4657.357143467343,3342.1606095416696,721
4664.8908998737825,3394.8647410835965,722
4672.6245240537855,3448.2685642525703,723
4680.562702364126,3502.3738980503886,724
4688.710235914061,3557.1823491688665,725
4697.072040565326,3612.695311989842,726
4705.6531469321435,3668.9139685851746,727
4714.458700381217,3725.839288716741,728
4723.493961031732,3783.4720298364414,729
4732.764303755357,3841.812737086194,730
4742.275218176243,3900.8617432979395,731
4752.032308671022,3960.6191689936386,732
4762.0412943688125,4021.084922385271,733
4772.308009151211,4082.2586993748387,734
4782.838401652299,4144.139983554365,735
4793.638535258639,4206.728046205891,736
4804.714588109278,4270.021946301482,737
4816.072853095745,4334.020530503218,738
4827.7197378620485,4398.722433163205,739
4839.661764804683,4464.126076323568,740
4851.905571072625,4530.229669716451,741
4864.457908567333,4597.03121076402,742
4877.325643942748,4664.528484578463,743
4890.515758605292,4732.719063961982,744
4904.035348713871,4801.600309406809,745
4917.891625179875,4871.16936909519,746
4932.091913667173,4941.423178899391,747
4946.64365459212,5012.358462381704,748
4961.55440312355,5083.971730794436,749
4976.831829182784,5156.259283079917,750
4992.483717443621,5229.217205870497,751
5008.517967332344,5302.84137348855,752
5024.94259302772,5377.127447946463,753
5041.765723460998,5452.07087894665,754
5058.9956023159075,5527.666903881541,755
5076.640588028662,5603.9105478335905,756
5094.709153787959,5680.796623575272,757
5113.209887534975,5758.319731569079,758
5132.151491963371,5836.474259967526,759
5151.542784519291,5915.254384613147,760
5171.392697401363,5994.654069038499,761
5191.710277560691,6074.667064466155,762
5212.50468670087,6155.286909808714,763
5233.7852012779695,6236.506931668792,764
5255.561212500549,6318.3202443390255,765
5277.842226329644,6400.719749802076,766
5300.637863478778,6483.6981377306165,767
5323.957859413954,6567.24788548735,768
5347.812064353657,6651.361258124994,769
5372.210443268854,6736.030308386288,770
5397.133755245653,6821.296008537094,771
5422.536942989902,6907.229275624413,772
5448.44171224759,6993.7776452293365,773
5474.871060092788,7080.886231402408,774
5501.847057587687,7168.501627738078,775
5529.390849782579,7256.571907374697,776
5557.522655715865,7345.046622994512,777
5586.261768414057,7433.8768068236795,778
5615.626554891778,7523.014970632248,779
5645.6344561517535,7612.415105734174,780
5676.301987184827,7702.032682987312,781
5707.644736969942,7791.824652793417,782
5739.6773684741565,7881.7494450981485,783
5772.413618652634,7971.766969391062,784
5805.86629844865,8061.838614705621,785
5840.047292793588,8151.927249619184,786
5874.9675606069395,8241.997222253014,787
5910.637134796304,8332.014360272275,788
5947.065122257392,8421.945970886029,789
5984.259703874023,8511.76084084724,790
6022.228134518124,8601.429236452781,791
