subclone_1,subclone_2,total_tumor,days
22126.114735509265,2897.7012080333593,25023.815943542624,1055
22150.46231400418,2917.1831420532935,25067.645456057475,1056
22173.184985060376,2936.7863093664428,25109.971294426818,1057
22194.25615504138,2956.5113251294706,25150.767480170853,1058
22213.649047185416,2976.358806269408,25190.007853454823,1059
22231.336701605378,2996.32937148365,25227.66607308903,1060
22247.291975288856,3016.423641239956,25263.71561652881,1061
22261.487542098104,3036.642237776451,25298.129779874555,1062
22273.895892770088,3056.985785101627,25330.881677871716,1063
22284.48933491643,3077.4549089943375,25361.944243910766,1064
22293.239993023446,3098.050237003804,25391.29023002725,1065
22300.11980845213,3118.7723984496115,25418.892206901743,1066
22305.100539438172,3139.622024421711,25444.722563859883,1067
22308.153761091926,3160.5997477804194,25468.753508872345,1068
22309.250865398448,3181.7062031564155,25490.957068554864,1069
22308.33341691575,3202.9414383972244,25511.274855312975,1070
22305.352454350737,3224.3053658044273,25529.657820155164,1071
22300.312331602,3245.798740059209,25546.11107166121,1072
22293.218107002314,3267.4223140205863,25560.6404210229,1073
22284.075271480247,3289.1768339146674,25573.252105394917,1074
22272.88974856015,3311.0630393346514,25583.9527878948,1075
22259.66789436216,3333.0816632408287,25592.749557602987,1076
22244.416497602204,3355.2334319605807,25599.649929562784,1077
22227.142779592003,3377.51906518838,25604.66184478038,1078
22207.854394239057,3399.93927598579,25607.793670224848,1079
22186.55942804665,3422.4947707814654,25609.054198828115,1080
22163.26640011387,3445.186249371152,25608.45264948502,1081
22137.98426213558,3468.0144049176865,25605.998667053263,1082
22110.722398402428,3490.9799239509966,25601.702322353423,1083
22081.49062580086,3514.0834863681016,25595.57411216896,1084
22050.299193813105,3537.325765433111,25587.624959246215,1085
22017.15878451718,3560.7074277772263,25577.866212294408,1086
21982.08051258689,3584.229133398739,25566.309645985628,1087
21945.075925291825,3607.8915356630337,25552.96746095486,1088
21906.157002497366,3631.695281302583,25537.852283799948,1089
21865.336156664678,3655.6410104169536,25520.977167081634,1090
21822.626232850722,3679.7293564728016,25502.355589323524,1091
21778.040508708236,3703.9609463038737,25482.00145501211,1092
21731.592694485757,3728.33640011101,25459.929094596766,1093
21683.296933027596,3752.8563314621388,25436.153264489734,1094
21633.16779977386,3777.5213472922815,25410.68914706614,1095
21581.22030276045,3802.3320479035497,25383.552350664,1096
21527.46988261904,3827.289026965146,25354.758909584187,1097
21471.9324125771,3852.3928715133657,25324.325284090468,1098
21414.624198457896,3877.644161951592,25292.26836040949,1099
21355.561978680464,3903.0434720503026,25258.605450730767,1100
21294.762924259638,3928.591368947064,25223.354293206703,1101
21232.244638806038,3954.2884131465344,25186.533051952574,1102
21168.025158526078,3980.135158520463,25148.16031704654,1103
21102.122952221944,4006.132152307691,25108.255104529635,1104
21034.556921291623,4032.279935114149,25066.83685640577,1105
20965.346399728893,4058.5790409128595,25023.925440641753,1106
20894.511154123302,4085.0299970439373,24979.54115116724,1107
20822.071383660204,4111.633324214586,24933.70470787479,1108
20748.047720120732,4138.389536499102,24886.437256619836,1109
20672.461227881806,4165.299141338872,24837.760369220676,1110
20595.333403916135,4192.3626395423735,24787.69604345851,1111
20516.68617779222,4219.580525285176,24736.266703077396,1112
20436.541911674343,4246.95328610994,24683.495197784283,1113
20354.92340032258,4274.481402926415,24629.404803248995,1114
20271.853871092786,4302.165350011445,24574.01922110423,1115
20187.356983936614,4330.005595008963,24517.362578945576,1116
20101.4568314015,4358.002598929993,24459.459430331495,1117
20014.177938630666,4386.15681615265,24400.33475478332,1118
19925.545263363125,4414.468694422142,24340.013957785268,1119
19835.584195933676,4442.938674850765,24278.52287078444,1120
19744.320559272903,4471.567191917909,24215.887751190814,1121
19651.780608907182,4500.354673470052,24152.135282377232,1122
19557.99103295868,4529.301540720768,24087.292573679446,1123
19462.97895214534,4558.408208250715,24021.387160396054,1124
19366.7719197809,4587.675084007648,23954.447003788548,1125
19269.39792177489,4617.102569306412,23886.5004910813,1126
19170.885376632625,4646.69105882894,23817.576435461564,1127
19071.2631354552,4676.44094062426,23747.70407607946,1128
18970.560481939505,4706.352596108489,23676.913078047994,1129
18868.807132378217,4736.426400064834,23605.23353244305,1130
18766.0332356598,4766.662720643595,23532.695956303396,1131
18662.269373268507,4797.061919362163,23459.33129263067,1132
18557.546559284376,4827.624351105021,23385.170910389395,1133
18451.896240383234,4858.3503641237385,23310.246604506974,1134
18345.3502958367,4889.240300036981,23234.59059587368,1135
18237.941037512166,4920.294493830503,23158.235531342667,1136
18129.701209872834,4951.513273857151,23081.214483729986,1137
18020.66398997768,4982.896961836861,23003.56095181454,1138
17910.862987481465,5014.445872856662,22925.308860338126,1139
17800.332244634745,5046.160315370673,22846.49256000542,1140
17689.106236283857,5078.040591200102,22767.146827483957,1141
17577.21986987094,5110.086995533254,22687.306865404193,1142
17464.7084854339,5142.299816925519,22607.00830235942,1143
17351.60785560645,5174.67933729938,22526.28719290583,1144
17237.954185618077,5207.225831944412,22445.18001756249,1145
17123.78411329406,5239.939569517281,22363.72368281134,1146
17009.13470905547,5272.820812041744,22281.955521097214,1147
16894.04347591916,5305.869814908647,22199.913290827804,1148
16778.54834949777,5339.08682687593,22117.6351763737,1149
16662.68769799974,5372.472090068624,22035.159788068362,1150
16546.50032222928,5406.025839978847,21952.526162208127,1151
16430.0254555864,5439.748305465813,21869.773761052216,1152
16313.302764066892,5473.639708755825,21786.942472822717,1153
16196.372346262338,5507.700265442278,21704.072611704614,1154
16079.274733360107,5541.9301844856545,21621.20491784576,1155
15962.050889143358,5576.329668213533,21538.38055735689,1156
15844.74220999103,5610.89891232058,21455.641122311612,1157
15727.390524877861,5645.638105868555,21373.028630746416,1158
15610.038095374373,5680.547431286304,21290.585526660678,1159
15492.727615646867,5715.6270643697735,21208.35468001664,1160
15375.502212457443,5750.87717428199,21126.379386739434,1161
15258.40544516398,5786.297923553079,21044.70336871706,1162
15141.481305720154,5821.889468080253,20963.37077380041,1163
15024.774218675424,5857.651957127819,20882.426175803244,1164
14908.329041175035,5893.58553332717,20801.914574502203,1165
14792.185188260553,5929.688268649983,20721.873456910536,1166
14676.366652089522,5965.95762115718,20642.324273246704,1167
14560.896584145803,6002.39391736588,20563.290501511685,1168
14445.79770161088,6038.997458220371,20484.79515983125,1169
14331.092264772878,6075.768502144396,20406.860766917274,1170
14216.802077026548,6112.707265041142,20329.50934206769,1171
14102.948484873277,6149.813920293251,20252.762405166526,1172
13989.552377921076,6187.088598762811,20176.640976683888,1173
13876.634188884593,6224.531388791359,20101.16557767595,1174
13764.213893585107,6262.142336199884,20026.356229784993,1175
13652.311010950529,6299.921444288823,19952.23245523935,1176
13540.944603015398,6337.868673838063,19878.81327685346,1177
13430.133274920887,6375.9839431069395,19806.117218027826,1178
13319.8951749148,6414.267127834238,19734.16230274904,1179
13210.247994351574,6452.7180612381935,19662.966055589768,1180
13101.208967692273,6491.33653401649,19592.545501708762,1181
12992.794872504599,6530.1222943462635,19522.917166850864,1182
12885.02202946288,6569.075047884095,19454.097077346974,1183
12777.906302348076,6608.194457766019,19386.100760114095,1184
12671.463098047781,6647.480144607517,19318.9432426553,1185
12565.707366556218,6686.931686503521,19252.63905305974,1186
12460.653600974245,6726.548619028413,19187.20222000266,1187
12356.315837509346,6766.330435236022,19122.64627274537,1188
12252.707655475642,6806.27658565963,19058.984241135273,1189
12149.842177293882,6846.386478311965,18996.228655605846,1190
12047.732068491445,6886.659478685207,18934.391547176652,1191
11946.389537702347,6927.094909750986,18873.48444745333,1192
11845.82633666723,6967.692051960377,18813.518388627606,1193
11746.053760233372,7008.45014324391,18754.50390347728,1194
11647.082646354678,7049.368379011561,18696.451025366237,1195
11548.923376091687,7090.445912152757,18639.369288244445,1196
11451.58587361157,7131.6818530363735,18583.267726647944,1197
11355.079606188126,7173.075269510735,18528.154875698863,1198
11259.413584201791,7214.625186903618,18474.03877110541,1199
11164.596361139627,7256.330588022245,18420.926949161872,1200
11070.636033595332,7298.19041315329,18368.826446748622,1201
10977.54024126923,7340.203560062879,18317.743801332108,1202
10885.316166968281,7382.368883996582,18267.685050964865,1203
10793.970536606077,7424.6851976794205,18218.655734285498,1204
10703.509619202836,7467.151271315868,18170.660890518702,1205
10613.939226885414,7509.765832589845,18123.705059475258,1206
10525.264714887293,7552.527566664722,18077.792281552014,1207
10437.49098154859,7595.435116183318,18032.926097731906,1208
10350.622468316053,7638.487081267905,17989.109549583958,1209
10264.663159743059,7681.682019520199,17946.34517926326,1210
10179.61658348962,7725.0184460213695,17904.635029510988,1211
10095.485810322374,7768.494833332035,17863.98064365441,1212
10012.273454114598,7812.109611492261,17824.38306560686,1213
9929.981671846195,7855.861168021567,17785.842839867764,1214
9848.612163603702,7899.747847918917,17748.360011522618,1215
9768.166172580288,7943.767953662728,17711.934126243017,1216
9688.644485075743,7987.919745210865,17676.564230286607,1217
9610.047430496506,8032.201440000641,17642.248870497147,1218
9532.374881355638,8076.611212948823,17608.986094304462,1219
9455.626253272827,8121.147196451621,17576.77344972445,1220
9379.800504974402,8165.807480384701,17545.607985359104,1221
9304.896138293318,8210.590112103175,17515.48625039649,1222
9230.91119816916,8255.493096441602,17486.404294610762,1223
9157.843272648151,8300.514395713997,17458.35766836215,1224
9085.689492883139,8345.65192971382,17431.34142259696,1225
9014.446533133607,8390.90357571398,17405.35010884759,1226
8944.110610765663,8436.267168466838,17380.3777792325,1227
8874.67748625206,8481.740500204203,17356.41798645626,1228
8806.14246317217,8527.321320637335,17333.463783809504,1229
8738.500388211996,8573.00733695694,17311.507725168936,1230
8671.745651164187,8618.796213833175,17290.54186499736,1231
8605.872184928005,8664.685573415649,17270.557758343653,1232
8540.873465509356,8710.67299533342,17251.546460842776,1233
8476.742512020768,8756.75601669499,17233.498528715758,1234
8413.471886681415,8802.932132088317,17216.404018769732,1235
8351.053694817085,8849.198793580807,17200.25248839789,1236
8289.47958486021,8895.55341071931,17185.03299557952,1237
8228.740748349843,8941.993350530136,17170.734098879977,1238
8168.827919931683,8988.515937519034,17157.343857450716,1239
8109.731377358047,9035.118453671208,17144.849831029256,1240
8051.440941487889,9081.798138451311,17133.2390799392,1241
7993.9459762867955,9128.552188803444,17122.49816509024,1242
7937.235388826981,9175.377759151157,17112.61314797814,1243
7881.297629287294,9222.271961397453,17103.569590684747,1244
7826.120690953211,9269.23186492478,17095.35255587799,1245
7771.692110216846,9316.25449659504,17087.946606811885,1246
7717.998966576938,9363.33684074958,17081.33580732652,1247
7665.027882638865,9410.4758392092,17075.503721848065,1248
7612.765024114628,9457.668391274146,17070.433415388776,1249
7561.196099822864,9504.911353724117,17066.10745354698,1250
7510.306361688841,9552.20154081826,17062.507902507103,1251
7460.084042953205,9599.53577483601,17059.619817789215,1252
7410.572856043086,9646.911394085526,17057.48425012861,1253
7361.784059091367,9694.324603114443,17056.10866220581,1254
7313.7091921957945,9741.771168679454,17055.480360875248,1255
7266.339878390252,9789.246788896433,17055.586667286683,1256
7219.667823644765,9836.747093240434,17056.4149168852,1257
7173.6848168655,9884.267642545694,17057.952459411194,1258
7128.382729894762,9931.803929005633,17060.186658900395,1259
7083.753517510998,9979.351376172855,17063.104893683852,1260
7039.789217428795,10026.90533895914,17066.694556387934,1261
6996.481950298881,10074.461103635456,17070.943053934338,1262
6953.823919708125,10122.01388783195,17075.837807540076,1263
6911.807412179534,10169.55884053795,17081.366252717482,1264
6870.424797172258,10217.091042101969,17087.515839274227,1265
6829.668527081586,10264.605504231697,17094.27403131328,1266
6789.531137238949,10312.097169994013,17101.62830723296,1267
6750.005245911916,10359.56091381497,17109.566159726885,1268
6711.083554304199,10406.99154147981,17118.07509578401,1269
6672.758846555651,10454.383790132955,17127.142636688608,1270
6635.023989742261,10501.732328278003,17136.756318020263,1271
6597.871933876163,10549.031755777745,17146.903689653907,1272
6561.29571190563,10596.276603854145,17157.572315759775,1273
6525.288439715075,10643.46133508835,17168.749774803426,1274
6489.843316125051,10690.580343420694,17180.423659545744,1275
6454.953622892254,10737.627954150686,17192.58157704294,1276
6420.612724709519,10784.598423937025,17205.211148646544,1277
6386.81406920582,10831.485940797584,17218.300010003404,1278
6353.551186946273,10878.284624109423,17231.835811055695,1279
6320.817691432135,10924.988524608782,17245.806216040917,1280
6288.607279100803,10971.591624391083,17260.198903491888,1281
6256.913729325812,11018.087836910932,17275.001566236744,1282
6225.730904416842,11064.471006982114,17290.201911398955,1283
6195.052749619711,11110.734910777599,17305.78766039731,1284
6164.873293116377,11156.873255829534,17321.74654894591,1285
6135.186646024939,11202.879681029253,17338.06632705419,1286
6105.987002399638,11248.747756627272,17354.73475902691,1287
6077.268639230852,11294.470984233283,17371.739623464135,1288
6049.025916445104,11340.042796816168,17389.068713261273,1289
6021.253276905053,11385.456558703983,17406.709835609036,1290
5993.945246409501,11430.705565583974,17424.650811993473,1291
5967.096433693391,11475.783044502561,17442.87947819595,1292
5940.701530427806,11520.682153865353,17461.38368429316,1293
5914.755311219967,11565.395983437134,17480.151294657102,1294
5889.252633613238,11609.917554341879,17499.17018795512,1295
5864.188438087123,11654.239819062735,17518.42825714986,1296
5839.557748057268,11698.355661442038,17537.913409499306,1297
5815.355669875457,11742.257896681302,17557.61356655676,1298
5791.577392829615,11785.939271341227,17577.516664170842,1299
5768.218189143807,11829.39246334169,17597.6106524855,1300
5745.2734139782415,11872.610081961753,17617.883495939994,1301
5722.7385054292645,11915.58466783966,17638.323173268924,1302
5700.608984529363,11958.308692972834,17658.9176775022,1303
5678.880455247164,12000.774560717884,17679.655015965047,1304
5657.548604487437,12042.9746057906,17700.523210278036,1305
5636.609202091091,12084.901094265952,17721.510296357043,1306
5616.058100835174,12126.546223578094,17742.604324413267,1307
5595.891236432877,12167.90212252036,17763.793358953237,1308
5576.104627533529,12208.960851245267,17785.065478778797,1309
5556.694375722602,12249.714401264515,17806.40877698712,1310
5537.656665521706,12290.154695448984,17827.81136097069,1311
5518.987764388593,12330.273588028736,17849.26135241733,1312
5500.684022717156,12370.062864593017,17870.746887310175,1313
5482.741873837426,12409.514242090254,17892.25611592768,1314
5465.157834015578,12448.619368828055,17913.777202843634,1315
5447.928502453923,12487.369824473211,17935.298326927135,1316
5431.050561290918,12525.757120051692,17956.80768134261,1317
5414.520775601156,12563.772697948658,17978.293473549813,1318
5398.335993395371,12601.40793190844,17999.74392530381,1319
5382.49314562044,12638.654127034559,18021.147272655,1320
5366.989246159379,12675.502519789716,18042.491765949097,1321
5351.821391831343,12711.94427799579,18063.76566982713,1322
5336.986762391631,12747.97050083385,18084.95726322548,1323
5322.482620531679,12783.572218844138,18106.054839375814,1324
5308.306311879065,12818.740393926084,18127.04670580515,1325
5294.455264997508,12853.465919338298,18147.921184335806,1326
5280.926991386865,12887.739619698572,18168.666611085435,1327
5267.719085483138,12921.552250983881,18189.27133646702,1328
5254.829224658466,12954.89450053038,18209.723725188844,1329
5242.255169221127,12987.756987033405,18230.012156254532,1330
5229.994762415545,13020.130260547478,18250.125022963024,1331
5218.0459304222795,13052.004802486303,18270.05073290858,1332
5206.406682358032,13083.371025622757,18289.77770798079,1333
5195.075110275646,13114.219274088911,18309.294384364555,1334
5184.049389164103,13144.539823376013,18328.589212540115,1335
5173.327776948527,13174.32288033449,18347.65065728302,1336
5162.908614490181,13203.558583173955,18366.467197664137,1337
5152.7903255864685,13232.237001463202,18385.02732704967,1338
5142.971416970936,13260.348136130204,18403.31955310114,1339
5133.450478313268,13287.881919462121,18421.33239777539,1340
5124.216429697321,13314.853012137088,18439.069441834406,1341
5115.255897078106,13341.277933646033,18456.53383072414,1342
5106.566566187171,13367.143062094809,18473.70962828198,1343
5098.146164939953,13392.435019441777,18490.58118438173,1344
5089.992446067629,13417.140717474898,18507.133163542527,1345
5082.103187117113,13441.247357811731,18523.350544928842,1346
5074.476190451061,13464.742431899438,18539.218622350498,1347
5067.109283247866,13487.613721014772,18554.72300426264,1348
5060.0003175016645,13509.84929626409,18569.849613765757,1349
5053.147170022328,13531.437518583345,18584.584688605675,1350
5046.547742435472,13552.367038738092,18598.914781173564,1351
5040.199961182448,13572.62679732348,18612.82675850593,1352
5034.101777520347,13592.20602476426,18626.30780228461,1353
5028.251167522004,13611.094241314782,18639.345408836787,1354
5022.646132075987,13629.281257058992,18651.92738913498,1355
5017.284696886609,13646.757171910434,18664.041868797045,1356
5012.16491247392,13663.512375612258,18675.677288086175,1357
5007.2848541737085,13679.537547737202,18686.82240191091,1358
5002.642622137506,13694.82365768761,18697.466279825116,1359
4998.236341332579,13709.361964695423,18707.598306028,1360
4994.064161541939,13723.144017822178,18717.20817936412,1361
4990.124257364331,13736.161655959015,18726.285913323347,1362
4986.414828214245,13748.40700782667,18734.821836040916,1363
4982.934098321907,13759.872491975477,18742.806590297383,1364
4979.680316733284,13770.55081678537,18750.231133518653,1365
4976.651757310081,13780.434980465881,18757.086737775964,1366
4973.846718729744,13789.518271056142,18763.364989785885,1367
4971.263524485459,13797.794266424882,18769.05779091034,1368
4968.90052288615,13805.256834270429,18774.15735715658,1369
4966.756087056481,13811.90013212071,18778.65621917719,1370
4964.828614936857,13817.71860733325,18782.547222270106,1371
4963.116529283419,13822.706997095174,18785.823526378594,1372
4961.6182776680525,13826.860328423203,18788.478606091256,1373
4960.332332478378,13830.17391816366,18790.506250642036,1374
4959.257190917758,13832.643372992465,18791.90056391022,1375
4958.391375005293,13834.264589415136,18792.655964420428,1376
4957.733431575825,13835.03375376679,18792.767185342615,1377
4957.281932279934,13834.947342212143,18792.229274492078,1378
4957.03547358394,13834.002120745508,18791.03759432945,1379
4956.992676769903,13832.195145190803,18789.187821960706,1380
4957.1521879356205,13829.523761201533,18786.675949137156,1381
4957.512677994632,13825.985604260815,18783.49828225545,1382
4958.072842676216,13821.578599681354,18779.65144235757,1383
4958.831402525389,13816.300962605457,18775.13236513085,1384
4959.787102902909,13810.151198005035,18769.938300907943,1385
4960.938713985272,13803.128100681586,18764.066814666858,1386
4962.285030764715,13795.23075526622,18757.515786030934,1387
4963.824873049212,13786.458536219636,18750.28340926885,1388
4965.55708546248,13776.811107832134,18742.368193294613,1389
4967.480537443974,13766.288424223616,18733.76896166759,1390
4969.594123248886,13754.890729343579,18724.484852592464,1391
4971.896761948151,13742.61855697112,18714.51531891927,1392
4974.387397428443,13729.472730714933,18703.860128143377,1393
4977.064998392174,13715.454364013314,18692.51936240549,1394
4979.9285583574965,13700.564860134155,18680.49341849165,1395
4982.9770956583025,13684.805912174945,18667.783007833248,1396
4986.2096534442235,13668.179503062776,18654.389156507,1397
4989.62529968063,13650.687905554338,18640.31320523497,1398
4993.223127148633,13632.333682235914,18625.556809384547,1399
4997.002253445082,13613.119685523394,18610.121938968477,1400
5000.961820982568,13593.04905766226,18594.010878644825,1401
5005.100996989417,13572.125230727595,18577.226227717012,1402
5009.418973509701,13550.351926624082,18559.770900133783,1403
5013.914967403225,13527.733157086,18541.648124489227,1404
5018.5882203455385,13504.273223677228,18522.86144402277,1405
5023.437998827929,13479.976717791245,18503.414716619176,1406
5028.4635941574215,13454.848520651127,18483.31211480855,1407
5033.664322456784,13428.893803309547,18462.558125766333,1408
5039.03952466452,13402.118026648779,18441.1575513133,1409
5044.588566534878,13374.526941380698,18419.115507915576,1410
5050.31083863784,13346.12658804677,18396.43742668461,1411
5056.205756359131,13316.923297018067,18373.129053377197,1412
5062.272759900215,13286.923688495259,18349.196448395473,1413
5068.511314278295,13256.134672508608,18324.6459867869,1414
5074.920909326314,13224.563448917983,18299.4843582443,1415
5081.501059692956,13192.217507412846,18273.718567105803,1416
5088.251304842641,13159.10462751226,18247.3559323549,1417
5095.17120905553,13125.232878564888,18220.404087620416,1418
5102.260361427526,13090.610619748986,18192.87098117651,1419
5109.518375870268,13055.246500072415,18164.76487594268,1420
5116.944891111137,13019.14945837263,18136.094349483767,1421
5124.539570693252,12982.328723316692,18106.868294009946,1422
5132.302102975472,12944.79381340125,18077.095916376722,1423
5140.232201132396,12906.554536952557,18046.786738084953,1424
5148.329603154362,12867.620992126467,18015.95059528083,1425
5156.594071847448,12828.00356690843,17984.597638755877,1426
5165.025394833469,12787.712939113493,17952.738333946963,1427
5173.6233845499855,12746.760076386305,17920.38346093629,1428
5182.387878250291,12705.156236201112,17887.544114451404,1429
5191.318738003422,12662.912965861758,17854.23170386518,1430
5200.415850694154,12620.042102501688,17820.45795319584,1431
5209.679128023002,12576.555773083941,17786.234901106942,1432
5219.108506506219,12532.46639440116,17751.57490090738,1433
5228.7039474758,12487.786673075585,17716.490620551383,1434
5238.465437079479,12442.529605559053,17680.995042638533,1435
5248.392986280728,12396.708478133,17645.10146441373,1436
5258.48663085876,12350.33686690846,17608.82349776722,1437
5268.7464314085255,12303.42863782607,17572.175069234596,1438
5279.172473340718,12255.997946656058,17535.170419996775,1439
5289.764866881767,12208.05923899826,17497.824105880027,1440
5300.523747073844,12159.627250282103,17460.150997355948,1441
5311.449273774859,12110.717005766615,17422.166279541474,1442
5322.5416316584615,12061.343820540425,17383.885452198887,1443
5333.80103021404,12011.523299521756,17345.324329735795,1444
5345.227703746724,11961.271337458435,17306.49904120516,1445
5356.821911377381,11910.604118927884,17267.426030305265,1446
5368.583937042619,11859.538118337123,17228.122055379743,1447
5380.514089494786,11808.090099922772,17188.604189417558,1448
5392.612702301968,11756.277117751051,17148.88982005302,1449
5404.879135418403,11704.127924924005,17109.00706034241,1450
5417.306489126007,11651.73744107764,17069.043930203647,1451
5429.893410472655,11599.127500096667,17029.02091056932,1452
5442.639940668024,11546.303260211818,16988.943200879843,1453
5455.546120796284,11493.269949508724,16948.81607030501,1454
5468.611991816101,11440.032865927906,16908.644857744006,1455
5481.837594560636,11386.59737726479,16868.434971825427,1456
5495.222969737542,11332.968921169695,16828.191890907237,1457
5508.768157928967,11279.153005147837,16787.921163076804,1458
5522.473199591555,11225.15520655933,16747.628406150885,1459
5536.338135056441,11170.981172619182,16707.31930767562,1460
5550.363004529258,11116.636620397307,16666.999624926564,1461
5564.54784809013,11062.127336818503,16626.675184908632,1462
5578.892705693678,11007.459178662475,16586.351884356154,1463
5593.397617169014,10952.638072563823,16546.03568973284,1464
5608.062622219748,10897.67001501204,16505.732637231788,1465
5622.8877604239815,10842.561072351518,16465.4488327755,1466
5637.873071234311,10787.317380781551,16425.190452015864,1467
5653.018593977828,10731.945146356324,16384.96374033415,1468
5668.3243678561175,10676.45064498492,16344.775012841037,1469
5683.790431945259,10620.840222431321,16304.63065437658,1470
5699.416825195826,10565.120294314404,16264.53711951023,1471
5715.203586432888,10509.297346107944,16224.500932540832,1472
5731.150754356005,10453.377933140613,16184.528687496619,1473
5747.258367539235,10397.36868059598,16144.627048135215,1474
5763.526464431128,10341.276283512512,16104.80274794364,1475
5779.95508335473,10285.107506783572,16065.062590138303,1476
5796.544262507579,10228.869185157419,16025.413447664998,1477
5813.29403996171,10172.568223237211,15985.86226319892,1478
5830.2044536636495,10116.211595481001,15946.416049144651,1479
5847.275541434421,10059.806346201742,15907.081887636163,1480
5864.50734096954,10003.359589567279,15867.866930536818,1481
5881.899889839017,9946.87850960036,15828.778399439376,1482
5899.4532254873575,9890.370360178627,15789.823585665985,1483
5917.16738523356,9833.84246503462,15751.00985026818,1484
5935.042406271118,9777.302217755772,15712.34462402689,1485
5953.07832566802,9720.757081784419,15673.83540745244,1486
5971.275180366747,9664.21459041779,15635.489770784538,1487
5989.633007184276,9607.682346808015,15597.31535399229,1488
6008.151842812076,9551.168023962115,15559.31986677419,1489
6026.8317238161135,9494.679364742013,15521.511088558127,1490
6045.672686636846,9438.224181864525,15483.896868501372,1491
6064.674767589228,9381.810357901371,15446.485125490599,1492
6083.838002862707,9325.44584527916,15409.283848141868,1493
6103.162428521224,9269.138666279403,15372.301094800627,1494
6122.648080503214,9212.896913038507,15335.54499354172,1495
6142.29499462161,9156.728747547773,15299.023742169384,1496
6162.103206563835,9100.642401653404,15262.74560821724,1497
6182.0727518918075,9044.646177056497,15226.718928948303,1498
6202.203666041941,8988.748445313046,15190.952111354985,1499
6222.495984325143,8932.957647833944,15155.453632159086,1500
6242.9497419268155,8877.282295884977,15120.232037811793,1501
6263.564973906852,8821.730970586834,15085.295944493686,1502
6284.341715199646,8766.312322915095,15050.654038114742,1503
6305.280000614081,8711.03507370024,15016.315074314321,1504
6326.379864833534,8655.90801362765,14982.287878461184,1505
6347.641342415879,8600.940003237592,14948.58134565347,1506
6369.064467793483,8546.13997292524,14915.204440718724,1507
6390.649275273208,8491.516922940666,14882.166198213874,1508
6412.39579903641,8437.079923388828,14849.475722425239,1509
6434.3040731389365,8382.838114229591,14817.142187368529,1510
6456.374131511135,8328.800705277714,14785.174836788849,1511
6478.606007957841,8274.976976202852,14753.582984160694,1512
6500.99973615839,8221.376276529558,14722.376012687948,1513
6523.555349666607,8168.008025637284,14691.563375303891,1514
6546.272881910814,8114.881712760376,14661.15459467119,1515
6569.152366193826,8062.006896988077,14631.159263181904,1516
6592.193835692954,8009.393207264528,14601.587042957482,1517
6615.397323460002,7957.0503423887685,14572.44766584877,1518
6638.762862421267,7904.988071014733,14543.750933436,1519
6662.290485377543,7853.216231651253,14515.506717028795,1520
6685.980225004115,7801.744732662058,14487.724957666172,1521
6709.832113850765,7750.583552265774,14460.41566611654,1522
6733.84618434177,7699.742738535926,14433.588922877696,1523
6758.022468775897,7649.232409400933,14407.254878176831,1524
6782.360999326413,7599.062752644109,14381.423751970522,1525
6806.861808041072,7549.244025903673,14356.105833944745,1526
6831.52492684213,7499.786556672734,14331.311483514864,1527
6856.350387526333,7450.700742299302,14307.051129825635,1528
6881.3382217649205,7401.99704998628,14283.3352717512,1529
6906.488461103629,7353.686016791473,14260.174477895102,1530
6931.801136962687,7305.778249627577,14237.579386590263,1531
6957.276280636819,7258.284425262193,14215.560705899012,1532
6982.913923295243,7211.21529031781,14194.129213613054,1533
7008.714095981671,7164.581661271821,14173.29575725349,1534
7034.676829614309,7118.394424456514,14153.071254070823,1535
7060.802154985859,7072.66453605907,14133.466691044929,1536
7087.090102763514,7027.4030221215735,14114.493124885088,1537
7113.540703488966,6982.620978541004,14096.16168202997,1538
7140.1539875783965,6938.329571069233,14078.48355864763,1539
7166.929985322485,6894.540035313037,14061.470020635523,1540
7193.868726886401,6851.2636767340855,14045.132403620486,1541
7220.970242309814,6808.511870648942,14029.482112958756,1542
7248.2345615068825,6766.296062229073,14014.530623735955,1543
7275.661714266262,6724.627766500838,14000.2894807671,1544
7303.251730251101,6683.518568345496,13986.770298596597,1545
7331.004638999045,6642.980122499201,13973.984761498246,1546
7358.920469922229,6603.024153553004,13961.944623475232,1547
7386.999252307287,6563.6624559528545,13950.66170826014,1548
7415.241015315343,6524.906893999599,13940.147909314943,1549
7443.645787982019,6486.769401848978,13930.415189830997,1550
7472.213599217431,6449.261983511635,13921.475582729065,1551
7500.944477806184,6412.396712853103,13913.341190659288,1552
7529.838452407385,6376.185733593819,13906.024186001205,1553
7558.895455409262,6340.636197611656,13899.531653020917,1554
7588.111799312327,6305.557792409433,13893.66959172176,1555
7617.485824990594,6270.847928639215,13888.33375362981,1556
7647.0178420702405,6236.505584043095,13883.523426113336,1557
7676.708134432876,6202.5297158486965,13879.237850281574,1558
7706.556960215546,6168.919260769173,13875.476220984718,1559
7736.564551810721,6135.67313500321,13872.23768681393,1560
7766.731115866312,6102.790234235022,13869.521350101335,1561
7797.056833285658,6070.269433634353,13867.326266920012,1562
7827.541859227531,6038.109587856481,13865.651447084012,1563
7858.186323106134,6006.309531042211,13864.495854148347,1564
7888.990328591105,5974.868076817882,13863.858405408988,1565
7919.9539536075135,5943.7840182953605,13863.737971902874,1566
7951.077250335859,5913.056128072044,13864.133378407903,1567
7982.360245212078,5882.683158230861,13865.043403442938,1568
8013.802938927533,5852.663840340273,13866.466779267806,1569
