subclone_1,subclone_2,subclone_3,total_tumor,days
8550520.21551004,0.0,1616.4911493536656,8552136.706659393,837
8560901.023900563,0.0,1614.2760662737642,8562515.299966836,838
8571219.248953389,0.0,1612.0531022694947,8572831.302055659,839
8581475.107393662,0.0,1609.8223609711436,8583084.929754633,840
8591668.820226977,0.0,1607.5839460534214,8593276.40417303,841
8601800.612739393,0.0,1605.337961235462,8603405.95070063,842
8611870.714497427,0.0,1603.0845102808237,8613473.799007708,843
8621879.359348048,0.0,1600.8236969974882,8623480.183045045,844
8631826.785418693,0.0,1598.5556252378617,8633425.34104393,845
8641713.23511725,0.0,1596.280398898773,8643309.515516149,846
8651538.955132065,0.0,1593.998121921476,8653132.953253986,847
8661304.196431952,0.0,1591.708898291648,8662895.905330243,848
8671009.214266168,0.0,1589.4128320393895,8672598.627098206,849
8680654.268164443,0.0,1587.1100272392257,8682241.378191682,850
8690239.621936956,0.0,1584.8005880101052,8691824.422524966,851
8699765.543674348,0.0,1582.4846185154006,8701348.028292863,852
8709232.305747716,0.0,1580.162222962908,8710812.467970679,853
8718640.184808617,0.0,1577.8335056048477,8720218.018314222,854
8727989.461789068,0.0,1575.4985707378637,8729564.960359806,855
8737280.42190154,0.0,1573.157522703024,8738853.579424243,856
8746513.354638968,0.0,1570.81046588582,8748084.165104853,857
8755688.553774739,0.0,1568.457504716167,8757257.011279454,858
8764806.317362702,0.0,1566.0987436684047,8766372.41610637,859
8773866.947737165,0.0,1563.734287261296,8775430.682024427,860
8782870.751512889,0.0,1561.364240058028,8784432.115752947,861
8791818.0395851,0.0,1558.9887066662113,8793377.028291767,862
8800709.127129482,0.0,1556.6077917378807,8802265.73492122,863
8809544.333602171,0.0,1554.2215999694945,8811098.555202141,864
8818323.982739767,0.0,1551.8302361019348,8819875.812975869,865
8827048.402559327,0.0,1549.4338049205082,8828597.836364247,866
8835717.925358362,0.0,1547.0324112549442,8837264.957769617,867
8844332.88771485,0.0,1544.626159979397,8845877.513874829,868
8852893.63048722,0.0,1542.2151560124435,8854435.845643234,869
8861400.713685473,0.0,1539.799585403531,8862940.513270877,870
8869855.026537914,0.0,1537.37977679646,8871392.40631471,871
8878256.790351791,0.0,1534.955826632712,8879791.746178424,872
8886606.184819475,0.0,1532.5278156788875,8888138.712635154,873
8894903.390038602,0.0,1530.0958242707634,8896433.485862873,874
8903148.586512076,0.0,1527.6599323132925,8904676.24644439,875
8911341.955148067,0.0,1525.2202192806037,8912867.175367348,876
8919483.67726002,0.0,1522.776764216002,8921006.454024237,877
8927573.93456664,0.0,1520.3296457319689,8929094.264212372,878
8935612.909191903,0.0,1517.878942010161,8937130.788133914,879
8943600.783665054,0.0,1515.424730801412,8945116.208395856,880
8951537.740920605,0.0,1512.967089425731,8953050.70801003,881
8959423.964298336,0.0,1510.5060947723036,8960934.470393108,882
8967259.637543293,0.0,1508.0418232994914,8968767.679366592,883
8975044.944805793,0.0,1505.5743510348318,8976550.519156829,884
8982780.07064142,0.0,1503.1037535750386,8984283.174394995,885
8990465.200011024,0.0,1500.6301060860014,8991965.83011711,886
8998100.518280728,0.0,1498.1534833027863,8999598.671764031,887
9005686.211221917,0.0,1495.6739595296353,9007181.885181446,888
9013222.465011245,0.0,1493.1916086399663,9014715.656619884,889
9020709.466230636,0.0,1490.7065040763732,9022200.172734713,890
9028147.401867284,0.0,1488.2187188506266,9029635.620586134,891
9035536.459313644,0.0,1485.7283255436726,9037022.187639188,892
9042876.826367447,0.0,1483.2353963056332,9044360.061763752,893
9050168.691231685,0.0,1480.7400028558075,9051649.43123454,894
9057412.242514621,0.0,1478.2422164826696,9058890.484731104,895
9064607.669229789,0.0,1475.7421080438703,9066083.411337832,896
9071755.160795985,0.0,1473.239747966236,9073228.40054395,897
9078854.907037275,0.0,1470.7352062457699,9080325.642243521,898
9085907.098182995,0.0,1468.2285524476506,9087375.326735443,899
9092911.92486775,0.0,1465.7198557062331,9094377.644723456,900
9099869.578131406,0.0,1463.2091847250485,9101332.78731613,901
9106780.249419102,0.0,1460.6966077768038,9108240.946026878,902
9113644.130581249,0.0,1458.1821927033823,9115102.312773952,903
9120461.413873514,0.0,1455.666006915843,9121917.07988043,904
9127232.291956846,0.0,1453.1481173944217,9128685.44007424,905
9133956.95789745,0.0,1450.6285906885294,9135407.586488139,906
9140635.60516681,0.0,1448.107492916754,9142083.712659726,907
9147268.427641666,0.0,1445.5848897668589,9148714.012531433,908
9153855.619604032,0.0,1443.060846495784,9155298.680450529,909
9160397.375741195,0.0,1440.5354279296448,9161837.911169125,910
9166893.8911457,0.0,1438.0086984637333,9168331.899844164,911
9173345.361315368,0.0,1435.4807220625175,9174780.84203743,912
9179751.982153283,0.0,1432.9515622596414,9181184.933715543,913
9186113.949967798,0.0,1430.4212821579251,9187544.371249955,914
9192431.461472534,0.0,1427.889944429365,9193859.351416962,915
9198704.713786382,0.0,1425.3576113151328,9200130.071397698,916
9204933.9044335,0.0,1422.8243446255774,9206356.728778126,917
9211119.23134331,0.0,1420.2902057402232,9212539.52154905,918
9217260.892850509,0.0,1417.7552556077706,9218678.648106117,919
9223359.087695055,0.0,1415.219554746096,9224774.307249801,920
9229414.015022177,0.0,1412.6831632422527,9230826.69818542,921
9235425.874382375,0.0,1410.146140752469,9236836.020523127,922
9241394.865731413,0.0,1407.6085465021497,9242802.474277915,923
9247321.18943032,0.0,1405.070439285876,9248726.259869607,924
9253205.046245402,0.0,1402.531877467405,9254607.57812287,925
9259046.637348223,0.0,1399.9929189796694,9260446.630267203,926
9264846.164315624,0.0,1397.453621324779,9266243.617936948,927
9270603.829129707,0.0,1394.9140415740187,9271998.74317128,928
9276319.834177844,0.0,1392.3742363678498,9277712.208414212,929
9281994.382252678,0.0,1389.83426191591,9283384.216514595,930
9287627.676552113,0.0,1387.2941739970126,9289014.97072611,931
9293219.92067933,0.0,1384.7540279591476,9294604.67470729,932
9298771.31864277,0.0,1382.2138787194801,9300153.53252149,933
9304282.074856145,0.0,1379.6737807643524,9305661.748636909,934
9309752.394138439,0.0,1377.133788149282,9311129.527926588,935
9315182.481713893,0.0,1374.5939544989633,9316557.075668393,936
9320572.54321203,0.0,1372.054333007266,9321944.597545037,937
9325922.784667628,0.0,1369.514976437236,9327292.299644066,938
9331233.412520744,0.0,1366.9759371210962,9332600.388457865,939
9336504.633616693,0.0,1364.4372669602442,9337869.070883654,940
9341736.655206066,0.0,1361.8990174252547,9343098.55422349,941
9346929.684944715,0.0,1359.361239555878,9348289.046184272,942
9352083.930893766,0.0,1356.823983961041,9353440.754877727,943
9357199.60151961,0.0,1354.2873008188458,9358553.88882043,944
9362276.905693907,0.0,1351.7512398765714,9363628.656933784,945
9367316.052693583,0.0,1349.2158504506726,9368665.268544033,946
9372317.252200833,0.0,1346.68118142678,9373663.93338226,947
9377280.714303121,0.0,1344.147281259701,9378624.86158438,948
9382206.649493178,0.0,1341.6141979734184,9383548.263691152,949
9387095.268669002,0.0,1339.0819791610913,9388434.350648163,950
9391946.783133859,0.0,1336.5506719850548,9393283.333805844,951
9396761.404596286,0.0,1334.0203231768203,9398095.424919462,952
9401539.345170084,0.0,1331.4909790370752,9402870.83614912,953
9406280.817374326,0.0,1328.962685435683,9407609.780059762,954
9410986.034133349,0.0,1326.435487811683,9412312.469621161,955
9415655.208776759,0.0,1323.9094311732913,9416979.118207932,956
9420288.55503943,0.0,1321.3845600978989,9421609.939599527,957
9424886.287061507,0.0,1318.8609187320742,9426205.14798024,958
9429448.619388396,0.0,1316.3385507915607,9430764.957939187,959
9433975.76697078,0.0,1313.8174995612787,9435289.584470341,960
9438467.9451646,0.0,1311.2978078953238,9439779.242972495,961
9442925.369731076,0.0,1308.7795182169687,9444234.149249293,962
9447348.256836684,0.0,1306.262672518661,9448654.519509204,963
9451736.82305318,0.0,1303.7473123620252,9453040.57036554,964
9456091.285357576,0.0,1301.233478877862,9457392.518836454,965
9460411.861132162,0.0,1298.7212127661473,9461710.582344929,966
9464698.768164488,0.0,1296.210554296034,9465994.978718784,967
9468952.224647379,0.0,1293.7015433058507,9470245.926190684,968
9473172.449178923,0.0,1291.194219203102,9474463.643398127,969
9477359.660762478,0.0,1288.6886209644688,9478648.349383442,970
9481514.078806669,0.0,1286.184787135808,9482800.263593804,971
9485635.923125388,0.0,1283.6827558321522,9486919.60588122,972
9489725.413937798,0.0,1281.182564737711,9491006.596502535,973
9493782.77186833,0.0,1278.684251105869,9495061.456119435,974
9497808.217946677,0.0,1276.1878517591877,9499084.405798435,975
9501801.973607806,0.0,1273.6934030894042,9503075.667010896,976
9505764.26069195,0.0,1271.2009410574321,9507035.461633008,977
9509695.30144461,0.0,1268.7105011933609,9510964.011945805,978
9513595.318516554,0.0,1266.2221185964559,9514861.54063515,979
9517464.53496382,0.0,1263.7358279351588,9518728.270791756,980
9521303.174247712,0.0,1261.2516634470874,9522564.425911158,981
9525111.460234804,0.0,1258.7696589390353,9526370.229893744,982
9528889.617196932,0.0,1256.2898477869726,9530145.90704472,983
9532637.86981121,0.0,1253.812262936045,9533891.682074146,984
9536356.443160012,0.0,1251.336936900575,9537607.780096913,985
9540045.562730983,0.0,1248.86390176406,9541294.426632747,986
9543705.454417033,0.0,1246.393189179175,9544951.847606212,987
9547336.344516344,0.0,1243.9248303677698,9548580.269346712,988
9550938.459732365,0.0,1241.4588561208707,9552179.918588486,989
9554512.02717381,0.0,1238.9952967986808,9555751.022470608,990
9558057.274354663,0.0,1236.534182330578,9559293.808536993,991
9561574.429194177,0.0,1234.075542215117,9562808.504736392,992
9565063.720016873,0.0,1231.6194055200287,9566295.339422392,993
9568525.375552535,0.0,1229.1658008822199,9569754.541353418,994
9571959.624936221,0.0,1226.7147565077732,9573186.339692729,995
9575366.697708257,0.0,1224.266300171948,9576590.964008428,996
9578746.823814228,0.0,1221.820459219179,9579968.644273447,997
9582100.233605001,0.0,1219.3772605630775,9583319.610865565,998
9585427.157836698,0.0,1216.9367306864306,9586644.094567385,999
9588727.827670716,0.0,1214.4988956412017,9589942.326566357,1000
9592002.474673718,0.0,1212.06378104853,9593214.538454767,1001
9595251.330817638,0.0,1209.631412098731,9596460.962229736,1002
9598474.628479669,0.0,1207.2018135512967,9599681.83029322,1003
9601672.600442283,0.0,1204.775009734894,9602877.375452017,1004
9604845.479893215,0.0,1202.3510245473672,9606047.830917763,1005
9607993.500425464,0.0,1199.9298814557355,9609193.430306919,1006
9611116.896037305,0.0,1197.5116034961954,9612314.407640802,1007
9614215.901132273,0.0,1195.0962132741188,9615410.997345546,1008
9617290.750519177,0.0,1192.6837329640532,9618483.434252141,1009
9620341.679412091,0.0,1190.2741843097233,9621531.9535964,1010
9623368.923430357,0.0,1187.867588624029,9624556.791018981,1011
9626372.718598587,0.0,1185.4639667890465,9627558.182565376,1012
9629353.301346658,0.0,1183.0633392560285,9630536.364685914,1013
9632310.908509716,0.0,1180.6657260454033,9633491.574235762,1014
9635245.777328178,0.0,1178.2711467467755,9636424.048474925,1015
9638158.145447722,0.0,1175.8796205189258,9639334.02506824,1016
9641048.2509193,0.0,1173.4911660898106,9642221.74208539,1017
9643916.33219913,0.0,1171.105801756563,9645087.438000888,1018
9646762.628148697,0.0,1168.723545385492,9647931.351694083,1019
9649587.378034757,0.0,1166.3444144120822,9650753.72244917,1020
9652390.82152933,0.0,1163.9684258409948,9653554.78995517,1021
9655173.198709708,0.0,1161.5955962460666,9656334.794305954,1022
9657934.750058444,0.0,1159.2259417703117,9659093.976000214,1023
9660675.716463368,0.0,1156.8594781259185,9661832.575941494,1024
9663396.339217572,0.0,1154.496220594253,9664550.835438166,1025
9666096.860019416,0.0,1152.136184025856,9667248.996203441,1026
9668777.520972531,0.0,1149.7793828404458,9669927.300355371,1027
9671438.564585814,0.0,1147.4258310269154,9672585.990416842,1028
9674080.23377343,0.0,1145.0755421433348,9675225.309315573,1029
9676702.771854812,0.0,1142.72852931695,9677845.50038413,1030
9679306.42255466,0.0,1140.3848052441826,9680446.807359904,1031
9681891.430002946,0.0,1138.0443821906306,9683029.474385137,1032
9684458.038734905,0.0,1135.707271991068,9685593.746006897,1033
9687006.493691042,0.0,1133.373486049445,9688139.867177092,1034
9689537.04021713,0.0,1131.0430353388879,9690668.08325247,1035
9692050.10314958,0.0,1128.7160480593732,9693178.81919764,1036
9694546.261650959,0.0,1126.3928175148012,9695672.654468473,1037
9697025.578578213,0.0,1124.0733578341892,9698149.651936047,1038
9699488.095166279,0.0,1121.7576699392935,9700609.852836218,1039
9701933.85311356,0.0,1119.4457547398486,9703053.2988683,1040
9704362.894581921,0.0,1117.1376131335674,9705480.032195056,1041
9706775.262196701,0.0,1114.8332460061417,9707890.095442707,1042
9709170.999046698,0.0,1112.5326542312412,9710283.53170093,1043
9711550.148684181,0.0,1110.235838670514,9712660.384522852,1044
9713912.755124882,0.0,1107.942800173587,9715020.697925055,1045
9716258.862848,0.0,1105.6535395780652,9717364.516387578,1046
9718588.516796205,0.0,1103.3680577095317,9719691.884853914,1047
9720901.762375623,0.0,1101.0863553815484,9722002.848731004,1048
9723198.645455856,0.0,1098.8084333956558,9724297.45388925,1049
9725479.212369965,0.0,1096.5342925413725,9726575.746662507,1050
9727743.509914484,0.0,1094.263933596195,9728837.77384808,1051
9729991.585349407,0.0,1091.9973573255993,9731083.582706733,1052
9732223.486398198,0.0,1089.7345644830389,9733313.22096268,1053
9734439.261247784,0.0,1087.475555809946,9735526.736803593,1054
9736638.958548563,0.0,1085.2203320357314,9737724.178880598,1055
9738822.627414394,0.0,1082.9688938777838,9739905.596308272,1056
9740990.317422604,0.0,1080.7212420414708,9742071.038664646,1057
9743142.07861399,0.0,1078.4773772201381,9744220.555991212,1058
9745277.96149281,0.0,1076.2373000951097,9746354.198792905,1059
9747398.01702679,0.0,1074.0010113356886,9748472.018038126,1060
9749502.29664712,0.0,1071.7685115991555,9750574.06515872,1061
9751590.852248462,0.0,1069.5398015307699,9752660.392049992,1062
9753663.736188939,0.0,1067.3148817637693,9754731.051070703,1063
9755721.00129014,0.0,1065.0937529193702,9756786.09504306,1064
9757762.700837126,0.0,1062.8764156067668,9758825.577252733,1065
9759788.888578417,0.0,1060.6628704231325,9760849.55144884,1066
9761799.618726002,0.0,1058.4531179536182,9762858.071843956,1067
9763794.945955338,0.0,1056.2471587713537,9764851.19311411,1068
9765774.925405346,0.0,1054.0449934374476,9766828.970398784,1069
9767739.612678414,0.0,1051.8466225009859,9768791.459300915,1070
9769689.063840397,0.0,1049.6520464990338,9770738.715886896,1071
9771623.335420612,0.0,1047.4612659566344,9772670.79668657,1072
9773542.484411849,0.0,1045.27428138681,9774587.758693235,1073
9775446.56827036,0.0,1043.09109329056,9776489.65936365,1074
9777335.644915862,0.0,1040.9117021568634,9778376.556618018,1075
9779209.772731539,0.0,1038.7361084626768,9780248.508840002,1076
9781069.010564046,0.0,1036.5643126729358,9782105.574876718,1077
9782913.417723497,0.0,1034.3963152405538,9783947.814038739,1078
9784743.053983478,0.0,1032.2321166064232,9785775.286100084,1079
9786557.979581036,0.0,1030.0717171994145,9787588.051298235,1080
9788358.255216688,0.0,1027.9151174363762,9789386.170334125,1081
9790143.942054415,0.0,1025.7623177221362,9791169.704372138,1082
9791915.101721669,0.0,1023.6133184494996,9792938.715040118,1083
9793671.79630936,0.0,1021.4681199992508,9794693.264429359,1084
9795414.08837187,0.0,1019.3267227401523,9796433.415094608,1085
9797142.040927045,0.0,1017.1891270289448,9798159.230054075,1086
9798855.7174562,0.0,1015.0553332103477,9799870.77278941,1087
9800555.181904111,0.0,1012.9253416170586,9801568.107245728,1088
9802240.498679027,0.0,1010.7991525697537,9803251.297831597,1089
9803911.732652657,0.0,1008.6767663770873,9804920.409419034,1090
9805568.94916018,0.0,1006.5581833356924,9806575.507343514,1091
9807212.214000238,0.0,1004.4434037301801,9808216.657403968,1092
9808841.593434941,0.0,1002.3324278331402,9809843.925862774,1093
9810457.154189868,0.0,1000.2252559051407,9811457.379445773,1094
9812058.963454058,0.0,998.121888194728,9813057.085342253,1095
9813647.088880023,0.0,996.0223249384269,9814643.111204961,1096
9815221.598583734,0.0,993.9265663607407,9816215.525150094,1097
9816782.561144633,0.0,991.834612674151,9817774.395757308,1098
9818330.04560563,0.0,989.7464640791179,9819319.792069709,1099
9819864.121473094,0.0,987.6621207640799,9820851.783593858,1100
9821384.858716868,0.0,985.5815829054535,9822370.440299774,1101
9822892.327770256,0.0,983.5048506676343,9823875.832620922,1102
9824386.599530028,0.0,981.4319242029956,9825368.031454232,1103
9825867.745356426,0.0,979.3628036518896,9826847.108160077,1104
9827335.83707315,0.0,977.2974891426467,9828313.134562291,1105
9828790.946967373,0.0,975.2359807915755,9829766.182948165,1106
9830233.147789732,0.0,973.1782787029634,9831206.326068435,1107
9831662.512754327,0.0,971.124382969076,9832633.637137296,1108
9833079.11553873,0.0,969.0742936701572,9834048.189832399,1109
9834483.030283973,0.0,967.0280108744295,9835450.058294848,1110
9835874.331594558,0.0,964.9855346380934,9836839.317129197,1111
9837253.094538454,0.0,962.9468650053284,9838216.04140346,1112
9838619.394647095,0.0,960.912002008292,9839580.306649104,1113
9839973.307915378,0.0,958.8809456671202,9840932.188861046,1114
9841314.910801673,0.0,956.853695989927,9842271.764497664,1115
9842644.280227808,0.0,954.8302529728057,9843599.110480782,1116
9843961.493579082,0.0,952.8106165998272,9844914.304195682,1117
9845266.628704263,0.0,950.7947868430409,9846217.423491105,1118
9846559.763915578,0.0,948.7827636624752,9847508.54667924,1119
9847840.977988726,0.0,946.7745470061359,9848787.752535732,1120
9849110.350162867,0.0,944.7701368100082,9850055.120299678,1121
9850367.960140634,0.0,942.7695329980551,9851310.729673631,1122
9851613.888088122,0.0,940.772735482218,9852554.660823604,1123
9852848.21463489,0.0,938.7797441624169,9853786.994379053,1124
9854071.020873968,0.0,936.7905589265503,9855007.811432894,1125
9855282.388361847,0.0,934.8051796504947,9856217.193541497,1126
9856482.399118492,0.0,932.8236061981053,9857415.222724691,1127
9857671.135627326,0.0,930.8458384212156,9858601.981465748,1128
9858848.680835241,0.0,928.8718761596376,9859777.552711401,1129
9860015.118152598,0.0,926.9017192411616,9860942.019871838,1130
9861170.531453222,0.0,924.9353674815561,9862095.466820704,1131
9862315.0050744,0.0,922.9728206845687,9863237.977895085,1132
9863448.623816894,0.0,921.0140786419242,9864369.637895536,1133
9864571.472944926,0.0,919.0591411333271,9865490.53208606,1134
9865683.638186185,0.0,917.1080079264594,9866600.746194111,1135
9866785.205731824,0.0,915.1606787769819,9867700.366410602,1136
9867876.26223647,0.0,913.2171534285335,9868789.479389898,1137
9868956.89481821,0.0,911.277431612732,9869868.172249822,1138
9870027.191058595,0.0,909.3415130491729,9870936.532571644,1139
9871087.239002649,0.0,907.4093974454307,9871994.648400094,1140
9872137.127158856,0.0,905.4810844970582,9873042.608243354,1141
9873176.944499172,0.0,903.5565738875861,9874080.50107306,1142
9874206.780459015,0.0,901.6358652885241,9875108.416324303,1143
9875226.724937268,0.0,899.7189583593602,9876126.443895627,1144
9876236.868296284,0.0,897.8058527475603,9877134.674149033,1145
9877237.30136188,0.0,895.8965480885691,9878133.197909968,1146
9878228.11542334,0.0,893.99104400581,9879122.106467346,1147
9879209.402233416,0.0,892.0893401106841,9880101.491573527,1148
9880181.254008323,0.0,890.1914360025714,9881071.445444325,1149
9881143.76342774,0.0,888.2973312688301,9882032.060759008,1150
9882097.02363482,0.0,886.4070254847969,9882983.430660304,1151
9883041.128236175,0.0,884.5205182137867,9883925.648754388,1152
9883976.171301888,0.0,882.6378090070929,9884858.809110895,1153
9884902.247365503,0.0,880.7588974039875,9885783.006262906,1154
9885819.451424036,0.0,878.8837829317205,9886698.335206969,1155
9886727.878937965,0.0,877.0124651055207,9887604.891403072,1156
9887627.625831237,0.0,875.1449434285951,9888502.770774666,1157
9888518.788491262,0.0,873.2812173921288,9889392.069708655,1158
9889401.463768918,0.0,871.421286475286,9890272.885055393,1159
9890275.74897855,0.0,869.5651501452089,9891145.314128695,1160
9891141.741897969,0.0,867.7128078570179,9892009.454705825,1161
9891999.540768448,0.0,865.8642590538118,9892865.405027501,1162
9892849.244294735,0.0,864.0195031666683,9893713.263797902,1163
9893690.951645035,0.0,862.1785396146431,9894553.13018465,1164
9894524.762451023,0.0,860.3413678047705,9895385.103818828,1165
9895350.776807843,0.0,858.5079871320629,9896209.284794975,1166
9896169.0952741,0.0,856.6783969795113,9897025.77367108,1167
9896979.818871867,0.0,854.8525967180851,9897834.671468586,1168
9897783.049086686,0.0,853.030585706732,9898636.079672392,1169
9898578.887867562,0.0,851.2123632923783,9899430.100230854,1170
9899367.437626967,0.0,849.3979288099285,9900216.835555777,1171
9900148.801240839,0.0,847.5872815822654,9900996.388522422,1172
9900923.082048584,0.0,845.7804209202505,9901768.862469504,1173
9901690.38385307,0.0,843.9773461227237,9902534.361199193,1174
9902450.810920635,0.0,842.1780564765028,9903292.988977112,1175
9903204.467981083,0.0,840.3825512563844,9904044.85053234,1176
9903951.460227683,0.0,838.5908297251437,9904790.051057408,1177
9904691.89331717,0.0,836.8028911335339,9905528.696208304,1178
9905425.873369744,0.0,835.0187347202866,9906260.892104464,1179
9906153.506969076,0.0,833.2383597121121,9906986.745328788,1180
9906874.901162297,0.0,831.4617653236987,9907706.36292762,1181
9907590.163460007,0.0,829.6889507577137,9908419.852410765,1182
9908299.401836274,0.0,827.919915204802,9909127.321751479,1183
9909002.72472863,0.0,826.1546578435873,9909828.879386475,1184
9909700.241038075,0.0,824.393177840672,9910524.634215916,1185
9910392.060129073,0.0,822.6354743506366,9911214.695603423,1186
9911078.29182955,0.0,820.8815465160399,9911899.173376067,1187
9911759.046430912,0.0,819.1313934674189,9912578.17782438,1188
9912434.434688017,0.0,817.3850143232896,9913251.81970234,1189
9913104.567819193,0.0,815.6424081901462,9913920.210227383,1190
9913769.55750624,0.0,813.9035741624609,9914583.461080404,1191
9914429.515894419,0.0,812.1685113226848,9915241.68440574,1192
9915084.555592457,0.0,810.437218741247,9915894.992811197,1193
9915734.789672548,0.0,808.7096954765552,9916543.499368025,1194
9916380.331670353,0.0,806.9859405749955,9917187.317610929,1195
9917021.295584997,0.0,805.2659530709325,9917826.561538069,1196
9917657.795879077,0.0,803.5497319867088,9918461.345611064,1197
9918289.947478648,0.0,801.8372763326458,9919091.78475498,1198
9918917.865773236,0.0,800.1285851070431,9919717.994358344,1199
9919541.666615834,0.0,798.4236572961788,9920340.09027313,1200
9920161.466322899,0.0,796.7224918743095,9920958.188814772,1201
9920777.381674353,0.0,795.0250878036697,9921572.406762157,1202
9921389.52991359,0.0,793.3314440344728,9922182.861357624,1203
9921998.02874746,0.0,791.6415595049106,9922789.670306966,1204
9922602.99634629,0.0,789.9554331411528,9923392.95177943,1205
9923204.551343866,0.0,788.2730638573479,9923992.824407723,1206
9923802.812837442,0.0,786.5944505556229,9924589.407287998,1207
9924397.900387743,0.0,784.9195921260829,9925182.819979869,1208
9924989.934018953,0.0,783.2484874468116,9925773.1825064,1209
9925579.034218725,0.0,781.5811353838708,9926360.61535411,1210
9926165.32193818,0.0,779.9175347913013,9926945.23947297,1211
9926748.9185919,0.0,778.2576845111214,9927527.17627641,1212
9927329.94605794,0.0,776.6015833733286,9928106.547641313,1213
9927908.526677817,0.0,774.9492301958985,9928683.475908013,1214
9928484.783256516,0.0,773.3006237847851,9929258.083880302,1215
9929058.839062486,0.0,771.6557629339206,9929830.494825419,1216
9929630.817827644,0.0,770.0146464252161,9930400.83247407,1217
9930200.843747372,0.0,768.3772730285605,9930969.2210204,1218
9930769.041480519,0.0,766.7436415018213,9931535.78512202,1219
9931335.536149401,0.0,765.1137505908448,9932100.649899991,1220
9931900.324189868,0.0,763.4875876130526,9932663.81177748,1221
9932462.467596356,0.0,761.8650588761241,9933224.332655232,1222
9933021.7392828,0.0,760.246136391734,9933781.985419191,1223
9933578.121241752,0.0,758.6308109060683,9934336.752052657,1224
9934131.595805157,0.0,757.0190731955047,9934888.614878353,1225
9934682.145644363,0.0,755.4109140666126,9935437.55655843,1226
9935229.753770111,0.0,753.8063243561535,9935983.560094466,1227
9935774.403532542,0.0,752.2052949310803,9936526.608827474,1228
9936316.078621197,0.0,750.6078166885382,9937066.686437886,1229
9936854.763065012,0.0,749.0138805558636,9937603.776945569,1230
9937390.44123232,0.0,747.4234774905851,9938137.864709811,1231
9937923.097830852,0.0,745.8365984804233,9938668.934429333,1232
9938452.717907744,0.0,744.25323454329,9939196.971142286,1233
9938979.286849517,0.0,742.6733767272892,9939721.960226245,1234
9939502.7903821,0.0,741.0970161107166,9940243.887398211,1235
9940023.214570817,0.0,739.5241438020599,9940762.738714619,1236
9940540.545820389,0.0,737.9547509399982,9941278.50057133,1237
9941054.770874934,0.0,736.3888286934028,9941791.159703627,1238
9941565.87681797,0.0,734.8263682613366,9942300.70318623,1239
9942073.85107241,0.0,733.2673608730543,9942807.118433284,1240
9942578.681400571,0.0,731.7117977880024,9943310.39319836,1241
9943080.355904158,0.0,730.1596702958193,9943810.515574453,1242
9943578.863024283,0.0,728.6109697163351,9944307.473994,1243
9944074.191541452,0.0,727.0656873995717,9944801.257228851,1244
9944566.330575567,0.0,725.523814725743,9945291.854390293,1245
9945055.269585932,0.0,723.9853431052544,9945779.254929038,1246
9945540.998371243,0.0,722.4502639787032,9946263.448635222,1247
9946023.507069603,0.0,720.9185688168787,9946744.425638419,1248
9946502.786158502,0.0,719.3902491207617,9947222.176407622,1249
9946978.826454835,0.0,717.8652964215252,9947696.691751257,1250
9947451.619114893,0.0,716.3437022805334,9948167.962817173,1251
9947921.155634364,0.0,714.8254582893429,9948635.981092654,1252
9948387.427848335,0.0,713.3105560697018,9949100.738404404,1253
9948850.427931292,0.0,711.7989872735499,9949562.226918565,1254
9949310.148397114,0.0,710.2907435830192,9950020.439140698,1255
9949766.582099082,0.0,708.7858167104331,9950475.367915792,1256
9950219.722229876,0.0,707.2841983983071,9950927.006428273,1257
9950669.562321568,0.0,705.7858804193482,9951375.348201986,1258
9951116.096245635,0.0,704.2908545764554,9951820.387100212,1259
9951559.318212945,0.0,702.7991127027196,9952262.117325647,1260
9951999.222773768,0.0,701.3106466614232,9952700.533420429,1261
9952435.804817773,0.0,699.8254483460407,9953135.630266119,1262
9952869.059574023,0.0,698.3435096802382,9953567.403083703,1263
9953298.98261098,0.0,696.8648226178736,9953995.847433599,1264
9953725.569836505,0.0,695.3893791429969,9954420.959215648,1265
9954148.817497857,0.0,693.9171712698494,9954842.734669127,1266
9954568.722181689,0.0,692.4481910428646,9955261.170372732,1267
9954985.28081406,0.0,690.9824305366677,9955676.263244595,1268
9955398.490660416,0.0,689.5198818560757,9956088.010542272,1269
9955808.34932561,0.0,688.0605371360973,9956496.409862746,1270
9956214.85475389,0.0,686.6043885419331,9956901.459142432,1271
9956618.005228898,0.0,685.1514282689756,9957303.156657167,1272
9957017.799373677,0.0,683.7016485428088,9957701.50102222,1273
9957414.23615067,0.0,682.2550416192088,9958096.49119229,1274
9957807.314861715,0.0,680.8115997841434,9958488.126461498,1275
9958197.035148049,0.0,679.3713153537722,9958876.406463403,1276
9958583.396990303,0.0,677.9341806744465,9959261.331170978,1277
9958966.400708513,0.0,676.5001881227095,9959642.900896637,1278
9959346.046962107,0.0,675.0693301052963,9960021.116292212,1279
9959722.336749911,0.0,673.6415990591336,9960395.97834897,1280
9960095.271410154,0.0,672.2169874513401,9960767.488397606,1281
9960464.852620456,0.0,670.795487779226,9961135.648108236,1282
9960831.08239784,0.0,669.3770925702938,9961500.459490411,1283
9961193.963098727,0.0,667.9617943822374,9961861.92489311,1284
9961553.497418929,0.0,666.5495858029424,9962220.047004731,1285
9961909.688393664,0.0,665.1404594504866,9962574.828853114,1286
