subclone_1,subclone_2,subclone_3,total_tumor,days
10945.21911645603,93.64288565553136,0.0,11038.862002111562,453
10912.418098724535,93.47883439206292,0.0,11005.896933116597,454
10879.827250905975,93.31678466260857,0.0,10973.144035568585,455
10847.445830265116,93.15669533152371,0.0,10940.60252559664,456
10815.273073945236,92.99852520014007,0.0,10908.271599145377,457
10783.30819896813,92.84223300676577,0.0,10876.150431974896,458
10751.550402234105,92.68777742668533,0.0,10844.23817966079,459
10719.998860521977,92.53511707215961,0.0,10812.533977594136,460
10688.652730489077,92.38421049242586,0.0,10781.036940981503,461
10657.511148671258,92.23501617369773,0.0,10749.746164844955,462
10626.57323148287,92.08749253916523,0.0,10718.660724022035,463
10595.838075216789,91.94159794899471,0.0,10687.779673165784,464
10565.3047560444,91.79729070032896,0.0,10657.102046744729,465
10534.972330015602,91.6545290272871,0.0,10626.62685904289,466
10504.839833058806,91.51327110096466,0.0,10596.35310415977,467
10474.906280980935,91.37347502943354,0.0,10566.279756010368,468
10445.170669467429,91.23509885774196,0.0,10536.40576832517,469
10415.631974082236,91.09810056791461,0.0,10506.730074650151,470
10386.289150267825,90.96243807895252,0.0,10477.251588346777,471
10357.141133345172,90.82806924683302,0.0,10447.969202592005,472
10328.186838513766,90.69495186450996,0.0,10418.881790378276,473
10299.425160851612,90.56304366191345,0.0,10389.988204513525,474
10270.854975315227,90.43230230595003,0.0,10361.287277621177,475
10242.47513673964,90.30268540050258,0.0,10332.777822140142,476
10214.284479838398,90.17415048643042,0.0,10304.458630324829,477
10186.281819203556,90.04665504156918,0.0,10276.328474245125,478
10158.46594930568,89.92015648073091,0.0,10248.386105786412,479
10130.83564449386,89.79461215570402,0.0,10220.630256649563,480
10103.389658995688,89.66997935525328,0.0,10193.05963835094,481
10076.126726917275,89.54621530511984,0.0,10165.672942222394,482
10049.045562243242,89.4232771680213,0.0,10138.468839411264,483
10022.144858836726,89.30112204365153,0.0,10111.445980880377,484
9995.423290439378,89.17970696868083,0.0,10084.602997408057,485
9968.879510671359,89.05898891675591,0.0,10057.938499588116,486
9942.51215303134,88.93892479849976,0.0,10031.45107782984,487
9916.319830896518,88.81947146151182,0.0,10005.13930235803,488
9890.305055644874,88.70084365930524,0.0,9979.00589930418,489
9864.47181152296,88.58335939716632,0.0,9953.055170920126,490
9838.81910521076,88.46701219418856,0.0,9927.286117404949,491
9813.345924366085,88.35179404989795,0.0,9901.697718415984,492
9788.051260768008,88.23769696038508,0.0,9876.288957728393,493
9762.934110316859,88.12471291830501,0.0,9851.058823235164,494
9737.993473034225,88.01283391287731,0.0,9826.006306947102,495
9713.22835306295,87.90205192988607,0.0,9801.130404992837,496
9688.637758667139,87.79235895167987,0.0,9776.430117618818,497
9664.220702232149,87.68374695717185,0.0,9751.90444918932,498
9639.976200264602,87.57620792183963,0.0,9727.552408186442,499
9615.90327339237,87.46973381772531,0.0,9703.373007210095,500
9592.000946364591,87.36431661343556,0.0,9679.365262978026,501
9568.268248051652,87.25994827414154,0.0,9655.528196325793,502
9544.704211445205,87.15662076157889,0.0,9631.860832206785,503
9521.30787365816,87.05432603404782,0.0,9608.362199692207,504
9498.078275924674,86.953056046413,0.0,9585.031331971088,505
9475.014463600175,86.85280275010362,0.0,9561.867266350278,506
9452.115486161343,86.75355809311343,0.0,9538.869044254456,507
9429.380397206114,86.65531402000062,0.0,9516.035711226115,508
9406.808254453686,86.55806247188792,0.0,9493.366316925574,509
9384.39811974451,86.46179538646261,0.0,9470.859915130972,510
9362.149059040301,86.36650469797642,0.0,9448.515563738278,511
9340.060142424025,86.27218233724564,0.0,9426.33232476127,512
9318.130444099908,86.17882023165102,0.0,9404.30926433156,513
9296.359042393437,86.08641030513787,0.0,9382.445452698574,514
9274.745019751354,85.994944478216,0.0,9360.73996422957,515
9253.287462741659,85.90441466795971,0.0,9339.191877409618,516
9231.985462053608,85.81481278800783,0.0,9317.800274841617,517
9210.838112497719,85.72613074856369,0.0,9296.564243246283,518
9189.844513005764,85.63836045639515,0.0,9275.482873462159,519
9169.003766630774,85.55149381483456,0.0,9254.55526044561,520
9148.314980547038,85.4655227237788,0.0,9233.780503270817,521
9127.777266050105,85.38043907968924,0.0,9213.157705129794,522
9107.389738556774,85.29623477559178,0.0,9192.685973332365,523
9087.151517605113,85.21290170107683,0.0,9172.36441930619,524
9067.061726854437,85.1304317422993,0.0,9152.192158596737,525
9047.119494085327,85.0488167819786,0.0,9132.168310867306,526
9027.323951199618,84.9680486993987,0.0,9112.291999899016,527
9007.674234220402,84.88811937040802,0.0,9092.562353590809,528
8988.16948329203,84.80902066741955,0.0,9072.978503959448,529
8968.808842680111,84.73074445941074,0.0,9053.539587139523,530
8949.591460771511,84.65328261192359,0.0,9034.244743383435,531
8930.516490074355,84.57662698706457,0.0,9015.093117061419,532
8911.583087218025,84.50076944350472,0.0,8996.08385666153,533
8892.790412953158,84.42570183647955,0.0,8977.216114789637,534
8874.137632151655,84.35141601778906,0.0,8958.489048169444,535
8855.62391380667,84.27790383579782,0.0,8939.901817642469,536
8837.248431032614,84.20515713543487,0.0,8921.45358816805,537
8819.010361065162,84.13316775819378,0.0,8903.143528823355,538
8800.908885261239,84.06192754213261,0.0,8884.97081280337,539
8782.94318909903,83.99142832187397,0.0,8866.934617420904,540
8765.112462177984,83.92166192860493,0.0,8849.034124106589,541
8747.415898218798,83.85262019007712,0.0,8831.268518408875,542
8729.852695063433,83.78429493060663,0.0,8813.63698999404,543
8712.422054675106,83.71667797107413,0.0,8796.138732646179,544
8695.123183138294,83.64976112892475,0.0,8778.772944267219,545
8677.955290658727,83.58353621816813,0.0,8761.538826876895,546
8660.917591563399,83.51799504937844,0.0,8744.435586612777,547
8644.009304300553,83.45312942969436,0.0,8727.462433730247,548
8627.229651439699,83.38893116281908,0.0,8710.618582602518,549
8610.5778596716,83.3253920490203,0.0,8693.903251720621,550
8594.053159808278,83.26250388513022,0.0,8677.315663693409,551
8577.65478678301,83.20025846454556,0.0,8660.855045247556,552
8561.381979650336,83.13864757722756,0.0,8644.520627227563,553
8545.233981586049,83.07766300970196,0.0,8628.311644595751,554
8529.2100398872,83.01729654505904,0.0,8612.22733643226,555
8513.309405972104,82.95753996295353,0.0,8596.266945935058,556
8497.531335380325,82.89838503960475,0.0,8580.42972041993,557
8481.87508777269,82.83982354779644,0.0,8564.714911320487,558
8466.339926931283,82.78184725687693,0.0,8549.12177418816,559
8450.925120759444,82.72444793275903,0.0,8533.649568692203,560
8435.629941281775,82.66761733792006,0.0,8518.297558619695,561
8420.45366464413,82.61134723140187,0.0,8503.065011875533,562
8405.395571113626,82.55562936881077,0.0,8487.951200482437,563
8390.454945078633,82.50045550231765,0.0,8472.95540058095,564
8375.631075048781,82.44581738065787,0.0,8458.076892429439,565
8360.923253654959,82.3917067491313,0.0,8443.31496040409,566
8346.330777649313,82.33811534960235,0.0,8428.668892998916,567
8331.852947905245,82.28503492049991,0.0,8414.137982825745,568
8317.489069417417,82.23245719681739,0.0,8399.721526614234,569
8303.23845130175,82.18037391011273,0.0,8385.418825211862,570
8289.100406795416,82.12877678850836,0.0,8371.229183583924,571
8275.074253256855,82.07765755669122,0.0,8357.151910813545,572
8261.159312165753,82.02700793591279,0.0,8343.186320101666,573
8247.354909123065,81.97681964398902,0.0,8329.331728767054,574
8233.660373850997,81.9270843953004,0.0,8315.587458246297,575
8220.075040193013,81.87779390079191,0.0,8301.952834093805,576
8206.598246113837,81.82893986797309,0.0,8288.42718598181,577
8193.22933369945,81.78051400091792,0.0,8275.009847700368,578
8179.967649157091,81.73250800026494,0.0,8261.700157157356,579
8166.812542815256,81.6849135632172,0.0,8248.497456378473,580
8153.763369123701,81.63772238354223,0.0,8235.401091507243,581
8140.819486653436,81.59092615157209,0.0,8222.410412805008,582
8127.980258096731,81.54451655420338,0.0,8209.524774650934,583
8115.245050267113,81.49848527489716,0.0,8196.74353554201,584
8102.613234099369,81.45282399367905,0.0,8184.066058093048,585
8090.0841846495405,81.40752438713912,0.0,8171.49170903668,586
8077.657281094928,81.362578128432,0.0,8159.01985922336,587
8065.331906734092,81.31797688727686,0.0,8146.649883621369,588
8053.107448986846,81.27371232995728,0.0,8134.381161316804,589
8040.9832993942655,81.22977611932144,0.0,8122.213075513587,590
8028.958853618682,81.18615991478201,0.0,8110.145013533464,591
8017.033511443687,81.14285537231616,0.0,8098.176366816003,592
8005.2066767741235,81.09985414446557,0.0,8086.3065309185895,593
7993.4777576361,81.05714788033643,0.0,8074.534905516437,594
7981.846166176979,81.01472822559947,0.0,8062.860894402578,595
7970.311318665379,80.9725868224899,0.0,8051.283905487869,596
7958.8726354911805,80.93071530980744,0.0,8039.803350800988,597
7947.529541165518,80.88910532291635,0.0,8028.418646488434,598
7936.281464320787,80.84774849374537,0.0,8017.129212814532,599
7925.127837710636,80.80663645078778,0.0,8005.934474161424,600
7914.068004746948,80.76576714472303,0.0,7994.833771891671,601
7903.1004561332265,80.72519812333823,0.0,7983.825654256565,602
7892.2243704280845,80.6849437383088,0.0,7972.909314166393,603
7881.439172272801,80.64500219545418,0.0,7962.084174468256,604
7870.744289095017,80.60537169625294,0.0,7951.34966079127,605
7860.139151108729,80.5660504378429,0.0,7940.7052015465715,606
7849.623191314291,80.52703661302104,0.0,7930.150227927312,607
7839.1958454984215,80.48832841024348,0.0,7919.684173908665,608
7828.856552234191,80.44992401362558,0.0,7909.306476247817,609
7818.604752881034,80.41182160294186,0.0,7899.016574483976,610
7808.4398915847405,80.37401935362601,0.0,7888.8139109383665,611
7798.36141527746,80.33651543677091,0.0,7878.697930714231,612
7788.368773677701,80.29930801912863,0.0,7868.66808169683,613
7778.46141929033,80.26239526311042,0.0,7858.72381455344,614
7768.6388074065735,80.22577532678669,0.0,7848.86458273336,615
7758.900396104015,80.18944636388707,0.0,7839.089842467903,616
7749.245646246599,80.15340652380036,0.0,7829.399052770399,617
7739.674021484625,80.1176539515745,0.0,7819.7916754361995,618
7730.184988254755,80.08218678791667,0.0,7810.267175042672,619
7720.778015780007,80.04700316919319,0.0,7800.8250189492,620
7711.45257606976,80.01210122742961,0.0,7791.464677297189,621
7702.208143919748,79.97747909031061,0.0,7782.185623010058,622
7693.044196912069,79.94313488118007,0.0,7772.98733179325,623
7683.960215415175,79.90906671904108,0.0,7763.8692821342165,624
7674.955682583879,79.87527271855586,0.0,7754.830955302435,625
7666.030084359351,79.84175099004585,0.0,7745.871835349397,626
7657.182909469123,79.80849963949167,0.0,7736.991409108615,627
7648.4136494270815,79.77551676853311,0.0,7728.189166195614,628
7639.721798533475,79.74280047446913,0.0,7719.464599007943,629
7631.106853874908,79.71034885025792,0.0,7710.817202725166,630
7622.568315324346,79.6781599845168,0.0,7702.246475308863,631
7614.105685541112,79.64623196152228,0.0,7693.751917502634,632
7605.718469970887,79.61456286121008,0.0,7685.333032832097,633
7597.406176845713,79.58315075917508,0.0,7676.989327604888,634
7589.168317183988,79.55199372667136,0.0,7668.7203109106595,635
7581.00440479047,79.52108983061215,0.0,7660.5254946210825,636
7572.913956256277,79.49043713356991,0.0,7652.4043933898465,637
7564.896490958882,79.46003369377623,0.0,7644.356524652659,638
7556.951531062121,79.4298775651219,0.0,7636.381408627243,639
7549.078601516186,79.39996679715692,0.0,7628.478568313342,640
7541.277230057627,79.37029943509043,0.0,7620.647529492718,641
7533.546947209355,79.34087351979079,0.0,7612.8878207291455,642
7525.887286280638,79.31168708778551,0.0,7605.198973368424,643
7518.297783367106,79.28273817126131,0.0,7597.580521538367,644
7510.777977350741,79.25402479806407,0.0,7590.032002148805,645
7503.32740989989,79.22554499169884,0.0,7582.552954891589,646
7495.945625469257,79.1972967713299,0.0,7575.142922240587,647
7488.6321712999015,79.16927815178069,0.0,7567.801449451682,648
7481.386597419247,79.1414871435338,0.0,7560.52808456278,649
7474.20845664107,79.11392175273102,0.0,7553.322378393801,650
7467.097304565511,79.08657998117336,0.0,7546.183884546685,651
7460.052699579066,79.05945982632097,0.0,7539.112159405387,652
7453.07420285459,79.0325592812932,0.0,7532.106762135883,653
7446.161378351298,79.00587633486856,0.0,7525.167254686166,654
7439.313792814762,78.97940897148477,0.0,7518.293201786247,655
7432.531015776913,78.9531551712387,0.0,7511.484170948152,656
7425.812619556042,78.92711290988646,0.0,7504.739732465928,657
7419.158179256798,78.90128015884328,0.0,7498.059459415641,658
7412.567272770188,78.8756548851836,0.0,7491.442927655371,659
7406.039480773578,78.85023505164101,0.0,7484.889715825219,660
7399.574386730694,78.82501861660835,0.0,7478.3994053473025,661
7393.171576891617,78.80000353413759,0.0,7471.971580425755,662
7386.830640292793,78.77518775393989,0.0,7465.605828046732,663
7380.551168757019,78.75056922138559,0.0,7459.301737978404,664
7374.332756893457,78.72614587750422,0.0,7453.058902770961,665
7368.175002097625,78.7019156589845,0.0,7446.87691775661,666
7362.077504551399,78.67787649817431,0.0,7440.755381049574,667
7356.039867223015,78.65402632308074,0.0,7434.693893546096,668
7350.061695867067,78.63036305737002,0.0,7428.692058924437,669
7344.142599024509,78.60688462036761,0.0,7422.749483644877,670
7338.282188022652,78.58358892705812,0.0,7416.86577694971,671
7332.480076975166,78.56047388808535,0.0,7411.040550863252,672
7326.735882782081,78.53753740975229,0.0,7405.273420191833,673
7321.049225129783,78.5147773940211,0.0,7399.5640025238035,674
7315.41972649102,78.49219173851313,0.0,7393.911918229533,675
7309.847012124896,78.46977833650891,0.0,7388.316790461405,676
7304.330710076874,78.44753507694814,0.0,7382.778245153822,677
7298.870451178779,78.42545984442974,0.0,7377.295911023209,678
7293.4658690487895,78.40355051921176,0.0,7371.869419568001,679
7288.116600091447,78.38180497721147,0.0,7366.498405068659,680
7282.822283497649,78.36022109000531,0.0,7361.182504587654,681
7277.582561244652,78.33879672482891,0.0,7355.9213579694815,682
7272.3970780960735,78.31752974457704,0.0,7350.71460784065,683
7267.265481601886,78.29641800780372,0.0,7345.561899609689,684
7262.187422098425,78.27545936872211,0.0,7340.462881467147,685
7257.16255270838,78.25465167720455,0.0,7335.417204385584,686
7252.190529340802,78.23399277878258,0.0,7330.424522119584,687
7247.271010691101,78.2134805146469,0.0,7325.484491205748,688
7242.4036582410445,78.19311272164744,0.0,7320.596770962692,689
7237.588136258759,78.17288723229323,0.0,7315.761023491052,690
7232.824111798729,78.15280187475256,0.0,7310.976913673481,691
7228.1112547018,78.13285447285287,0.0,7306.244109174653,692
7223.449237595173,78.11304284608077,0.0,7301.562280441254,693
7218.837735892411,78.09336480958207,0.0,7296.931100701993,694
7214.276427793431,78.07381817416177,0.0,7292.350245967593,695
7209.764994284515,78.05440074628403,0.0,7287.819395030799,696
7205.303119138298,78.0351103280722,0.0,7283.33822946637,697
7200.890488913776,78.01594471730881,0.0,7278.906433631085,698
7196.526792956304,77.99690170743558,0.0,7274.52369466374,699
7192.211723397597,77.97797908755342,0.0,7270.1897024851505,700
7187.944975155725,77.9591746424224,0.0,7265.904149798147,701
7183.726245935119,77.94048615246177,0.0,7261.66673208758,702
7179.555236226568,77.92191139374998,0.0,7257.477147620318,703
7175.431649307221,77.90344813802466,0.0,7253.335097445246,704
7171.355191240585,77.88509415268263,0.0,7249.240285393267,705
7167.325570876524,77.86684720077984,0.0,7245.192418077304,706
7163.342499851262,77.84870504103151,0.0,7241.191204892293,707
7159.405692587383,77.83066542781195,0.0,7237.236358015195,708
7155.514866293828,77.81272611115473,0.0,7233.327592404983,709
7151.669740965897,77.79488483675254,0.0,7229.46462580265,710
7147.870039385249,77.77713934595731,0.0,7225.647178731206,711
7144.1154871199005,77.7594873757801,0.0,7221.87497449568,712
7140.405812524228,77.74192665889117,0.0,7218.1477391831195,713
7136.740746738968,77.72445492361997,0.0,7214.465201662588,714
7133.120023691212,77.70706989395514,0.0,7210.827093585167,715
7129.543380094412,77.68976928954447,0.0,7207.2331493839565,716
7126.01055544838,77.67255082569497,0.0,7203.683106274075,717
7122.521292039285,77.6554122133728,0.0,7200.176704252658,718
7119.0753349396555,77.63835115920331,0.0,7196.7136860988585,719
7115.672432008379,77.62136536547106,0.0,7193.29379737385,720
7112.312333890699,77.60445253011976,0.0,7189.916786420818,721
7108.994794018222,77.58761034675229,0.0,7186.5824043649745,722
7105.719568608909,77.57083650463076,0.0,7183.29040511354,723
7102.486416667083,77.55412868867643,0.0,7180.04054535576,724
7099.295099983424,77.53748457946973,0.0,7176.832584562893,725
7096.14538313497,77.52090185325032,0.0,7173.6662849882205,726
7093.037032660584,77.50437819832054,0.0,7170.541410858905,727
7089.969182639114,77.48792436042228,0.0,7167.457106999535,728
7086.941064905755,77.47155075284226,0.0,7164.412615658598,729
7083.952466768011,77.45525711657257,0.0,7161.407723884583,730
7081.0031762019935,77.43904318917082,0.0,7158.442219391164,731
7078.092981852433,77.42290870476006,0.0,7155.5158905571925,732
7075.22167303267,77.40685339402886,0.0,7152.628526426699,733
7072.389039724661,77.39087698423124,0.0,7149.779916708892,734
7069.594872578976,77.37497919918673,0.0,7146.969851778163,735
7066.838962914796,77.35915975928029,0.0,7144.198122674076,736
7064.121102719919,77.34341838146243,0.0,7141.464521101381,737
7061.441084650755,77.32775477924908,0.0,7138.768839430005,738
7058.798702032328,77.31216866272169,0.0,7136.11087069505,739
7056.193748858276,77.29665973852718,0.0,7133.490408596804,740
7053.6260197908505,77.28122770987795,0.0,7130.907247500729,741
7051.095310160917,77.26587227655189,0.0,7128.361182437468,742
7048.601415967952,77.25059313489234,0.0,7125.852009102844,743
7046.1441338800505,77.23538997780814,0.0,7123.379523857859,744
7043.723261233917,77.22026249477364,0.0,7120.943523728691,745
7041.338596034872,77.20521037182861,0.0,7118.543806406701,746
7038.989936956849,77.19023329157838,0.0,7116.180170248428,747
7036.677083342395,77.17533093319366,0.0,7113.852414275589,748
7034.399835202671,77.16050297241075,0.0,7111.560338175082,749
7032.157993217451,77.14574908153135,0.0,7109.303742298982,750
7029.951358735124,77.13106892942268,0.0,7107.082427664546,751
7027.7797337726915,77.11646218151742,0.0,7104.896195954209,752
7025.6429210157685,77.10192849981375,0.0,7102.744849515582,753
7023.540723818585,77.08746754287532,0.0,7100.62819136146,754
7021.472946203984,77.07307896583126,0.0,7098.546025169815,755
7019.439392863421,77.05876242037618,0.0,7096.498155283797,756
7017.439869156968,77.0445175547702,0.0,7094.484386711738,757
7015.474181113307,77.03034401383886,0.0,7092.504525127146,758
7013.542135429738,77.01624143897325,0.0,7090.558376868711,759
7011.643539472169,77.00220946812989,0.0,7088.645748940299,760
7009.778201275129,76.98824773583081,0.0,7086.766449010959,761
7007.945929541753,76.9743558731635,0.0,7084.920285414916,762
7006.146533643796,76.96053350778095,0.0,7083.107067151577,763
7004.379823621623,76.94678026390162,0.0,7081.3266038855245,764
7002.645610184213,76.93309576230945,0.0,7079.578705946523,765
7000.943704709161,76.91947962035387,0.0,7077.863184329514,766
6999.2739192426725,76.90593145194978,0.0,7076.1798506946225,767
6997.636066499569,76.89245086757757,0.0,7074.528517367146,768
6996.0299598632855,76.87903747428311,0.0,7072.9089973375685,769
6994.455413385869,76.86569087567774,0.0,7071.321104261547,770
6992.912241787983,76.8524106719383,0.0,7069.764652459921,771
6991.4002604589,76.83919645980708,0.0,7068.239456918707,772
6989.919285456513,76.82604783259191,0.0,7066.745333289105,773
6988.469133507321,76.81296438016604,0.0,7065.282097887487,774
6987.049622006443,76.79994568896821,0.0,7063.849567695412,775
6985.660569017609,76.78699134200266,0.0,7062.447560359612,776
6984.301793273163,76.77410091883914,0.0,7061.075894192002,777
6982.973114174061,76.76127399561281,0.0,7059.734388169674,778
6981.674351789876,76.74851014502435,0.0,7058.4228619349005,779
6980.405326858791,76.73580893633994,0.0,7057.141135795131,780
6979.165860787607,76.72316993539118,0.0,7055.8890307229985,781
6977.955775651735,76.71059270457525,0.0,7054.66636835631,782
6976.7748941952,76.6980768028547,0.0,7053.472970998055,783
6975.623039830644,76.68562178575763,0.0,7052.308661616402,784
6974.500036639319,76.67322720537761,0.0,7051.1732638446965,785
6973.405709371092,76.6608926103737,0.0,7050.066601981465,786
6972.339883444442,76.64861754597038,0.0,7048.988500990413,787
6971.302384946467,76.6364015539577,0.0,7047.938786500425,788
6970.293040632872,76.6242441726911,0.0,7046.917284805563,789
6969.311677927981,76.61214493709161,0.0,7045.923822865072,790
6968.358124924727,76.60010337864564,0.0,7044.958228303373,791
6967.432210384662,76.58811902540513,0.0,7044.020329410067,792
6966.533763737945,76.5761914019875,0.0,7043.109955139933,793
6965.662615083356,76.56432002957563,0.0,7042.226935112932,794
6964.818595188284,76.55250442591789,0.0,7041.371099614202,795
6964.001535488732,76.54074410532814,0.0,7040.54227959406,796
6963.211268089318,76.52903857868573,0.0,7039.7403066680035,797
6962.447625763273,76.51738735343545,0.0,7038.965013116709,798
6961.710441952442,76.50578993358764,0.0,7038.21623188603,799
6960.999550767284,76.49424581971803,0.0,7037.493796587002,800
6960.314786986871,76.48275450896791,0.0,7036.797541495839,801
6959.655986058888,76.47131549504402,0.0,7036.127301553932,802
6959.022984099635,76.45992826821856,0.0,7035.482912367854,803
6958.415617894027,76.44859231532926,0.0,7034.864210209355,804
6957.833724895588,76.43730711977929,0.0,7034.271032015367,805
6957.277143226461,76.42607216153732,0.0,7033.703215387998,806
6956.7457116773985,76.4148869171375,0.0,7033.160598594536,807
6956.239269707769,76.40375085967943,0.0,7032.643020567449,808
6955.757657445556,76.39266345882825,0.0,7032.150320904384,809
6955.300715687352,76.38162418081454,0.0,7031.682339868166,810
6954.8682858983675,76.37063248843437,0.0,7031.238918386802,811
6954.460210212425,76.35968784104928,0.0,7030.819898053474,812
6954.076331431962,76.3487896945863,0.0,7030.425121126548,813
6953.716493028027,76.33793750153798,0.0,7030.054430529565,814
6953.380539140283,76.32713071096227,0.0,7029.707669851246,815
6953.06831457701,76.31636876848266,0.0,7029.384683345493,816
6952.779664815097,76.30565111628812,0.0,7029.085315931385,817
6952.5144360000495,76.29497719313306,0.0,7028.809413193183,818
6952.272474945986,76.28434643433742,0.0,7028.5568213803235,819
6952.053629135638,76.27375827178659,0.0,7028.327387407425,820
6951.857746720353,76.26321213393146,0.0,7028.120958854284,821
6951.684676520089,76.25270744578839,0.0,7027.937383965877,822
6951.53426802342,76.2422436289392,0.0,7027.776511652359,823
6951.406371387531,76.23182010153124,0.0,7027.638191489063,824
6951.300837438225,76.2214362782773,0.0,7027.522273716502,825
6951.217517669916,76.21109157045566,0.0,7027.428609240371,826
6951.156264245629,76.20078538591011,0.0,7027.35704963154,827
6951.116929997009,76.19051712904988,0.0,7027.307447126059,828
6951.09936842431,76.1802862008497,0.0,7027.27965462516,829
6951.1034336964,76.17009199884976,0.0,7027.27352569525,830
6951.128980650764,76.15993391715578,0.0,7027.28891456792,831
6951.175864793496,76.14981134643892,0.0,7027.325676139934,832
6951.243942299307,76.13972367393585,0.0,7027.383665973242,833
6951.333070011519,76.12967028344866,0.0,7027.462740294968,834
6951.443105442072,76.11965055534502,0.0,7027.562755997417,835
6951.573906771516,76.10966386655797,0.0,7027.683570638073,836
6951.725332849015,76.09970959058612,0.0,7027.825042439601,837
6951.8972431923485,76.08978709749353,0.0,7027.987030289842,838
6952.089497987907,76.07989575390971,0.0,7028.169393741817,839
6952.301958090698,76.07003492302971,0.0,7028.371993013728,840
6952.53448502434,76.060203964614,0.0,7028.594688988954,841
6952.7869409810655,76.0504022349886,0.0,7028.837343216054,842
6953.059188821723,76.04062908704493,0.0,7029.099817908768,843
6953.351092075772,76.03088387023998,0.0,7029.381975946012,844
6953.662514941286,76.02116593059613,0.0,7029.683680871882,845
6953.993322284953,76.0114746107013,0.0,7030.004796895654,846
6954.343379642076,76.00180924970888,0.0,7030.345188891784,847
6954.712553216568,75.99216918333775,0.0,7030.704722399906,848
6955.1007098809605,75.98255374387224,0.0,7031.083263624832,849
6955.507717176393,75.97296226016219,0.0,7031.480679436556,850
6955.933443312625,75.9633940576229,0.0,7031.896837370248,851
6956.377757168024,75.95384845823519,0.0,7032.331605626259,852
6956.840528289574,75.94432478054529,0.0,7032.784853070119,853
6957.321626892873,75.93482233966496,0.0,7033.256449232537,854
6957.82092386213,75.92534044727147,0.0,7033.746264309401,855
6958.338290750173,75.9158784116075,0.0,7034.25416916178,856
6958.873599778438,75.90643553748126,0.0,7034.780035315919,857
6959.426723836977,75.89701112626643,0.0,7035.323734963243,858
6959.997536484456,75.88760447590218,0.0,7035.885140960358,859
6960.585911948155,75.87821488089311,0.0,7036.464126829048,860
6961.191725123966,75.86884163230938,0.0,7037.060566756275,861
6961.814851576396,75.85948401778658,0.0,7037.674335594183,862
6962.4551675385665,75.85014132152578,0.0,7038.305308860092,863
6963.11254991221,75.84081282429356,0.0,7038.953362736504,864
6963.786876267675,75.83149780342197,0.0,7039.618374071098,865
6964.478024843923,75.82219553280851,0.0,7040.300220376731,866
6965.185874548529,75.81290528291619,0.0,7040.998779831445,867
6965.910304957682,75.80362632077352,0.0,7041.713931278455,868
6966.651196316183,75.79435790997445,0.0,7042.445554226158,869
6967.4084295374505,75.78509931067845,0.0,7043.193528848129,870
6968.1818862035125,75.77584977961043,0.0,7043.957735983123,871
6968.971448565014,75.7666085700608,0.0,7044.738057135075,872
6969.776999541211,75.75737493188547,0.0,7045.534374473096,873
6970.598422719974,75.7481481115058,0.0,7046.34657083148,874
6971.43560235779,75.73892735190864,0.0,7047.174529709699,875
6972.288423379755,75.72971189264635,0.0,7048.018135272401,876
6973.156719683157,75.72050522367175,0.0,7048.877224906828,877
6974.040324558627,75.71131365647193,0.0,7049.751638215099,878
6974.939169403896,75.70213732133425,0.0,7050.641306725231,879
6975.8531866914145,75.69297627346727,0.0,7051.546162964882,880
6976.782308949151,75.68383056624755,0.0,7052.466139515399,881
6977.726468760595,75.67470025121965,0.0,7053.401169011814,882
6978.685598764754,75.66558537809618,0.0,7054.35118414285,883
6979.659631656159,75.65648599475779,0.0,7055.316117650917,884
6980.64850018486,75.64740214725312,0.0,7056.295902332113,885
6981.652137156427,75.63833387979882,0.0,7057.290471036225,886
6982.67047543195,75.62928123477964,0.0,7058.299756666729,887
6983.703447928039,75.62024425274826,0.0,7059.3236921807875,888
6984.750987616826,75.61122297242545,0.0,7060.362210589252,889
6985.813027525963,75.60221743069997,0.0,7061.415244956663,890
6986.889500738619,75.59322766262862,0.0,7062.482728401248,891
6987.9803403934875,75.58425370143621,0.0,7063.564594094923,892
6989.085479684779,75.5752955785156,0.0,7064.660775263294,893
6990.204851862227,75.5663533234276,0.0,7065.771205185654,894
6991.338390231083,75.55742696390118,0.0,7066.895817194984,895
6992.486028152121,75.54851652583318,0.0,7068.034544677955,896
6993.647699041632,75.53962203328857,0.0,7069.187321074921,897
6994.823336371431,75.53074350850031,0.0,7070.354079879931,898
6996.01287366885,75.52188097186936,0.0,7071.534754640719,899
6997.216244516744,75.51303444196473,0.0,7072.729278958709,900
6998.433382553486,75.50420393552348,0.0,7073.937586489009,901
6999.66422147297,75.49538946745064,0.0,7075.159610940421,902
7000.908695024612,75.48659105081927,0.0,7076.395286075432,903
7002.166737013345,75.4778086968705,0.0,7077.644545710215,904
7003.438281299625,75.46904241501342,0.0,7078.907323714638,905
7004.723261799426,75.46029221282521,0.0,7080.183554012251,906
7006.0216124842445,75.45155809605102,0.0,7081.473170580295,907
7007.333267381096,75.44284006860406,0.0,7082.7761074497,908
7008.658160572518,75.43413813256552,0.0,7084.0922987050835,909
7009.996226196565,75.42545228818467,0.0,7085.4216784847495,910
7011.347398446813,75.41678253387876,0.0,7086.764180980692,911
7012.71161157236,75.40812886623308,0.0,7088.119740438593,912
7014.0887998778235,75.39949128000094,0.0,7089.488291157824,913
7015.478897723339,75.39086976810368,0.0,7090.869767491443,914
7016.881839524565,75.38226432163066,0.0,7092.264103846196,915
