subclone_1,subclone_2,subclone_3,subclone_4,subclone_5,total_tumor,days
1682.250897616087,24324.541577932756,4839.1799329861815,0.0,4407.608387182729,35253.58079571775,282
1687.9305095478396,24189.816139011426,4781.835181374019,0.0,4377.412547778327,35036.99437771161,283
1693.6294207635365,24055.037911928302,4725.648624498768,0.0,4347.482781346326,34821.798738536934,284
1699.347696644628,23920.22829312855,4670.592987424769,0.0,4317.8177693334,34607.98674653135,285
1705.0854027970995,23785.40841903521,4616.641470035145,0.0,4288.416184374658,34395.551476242115,286
1710.8426050514695,23650.59916604914,4563.767747031808,0.0,4259.276690293645,34184.48620842606,287
1716.6193694627914,23515.82115054907,4511.94596793545,0.0,4230.39794210234,33974.78443004965,288
1722.4157623106528,23381.094728891563,4461.150757085553,0.0,4201.778586001159,33766.439834288925,289
1728.2318500991755,23246.439997411035,4411.357213640378,0.0,4173.41725937895,33559.44632052954,290
1734.0676995570157,23111.87679241975,4362.540911576976,0.0,4145.312590812999,33353.79799436674,291
1739.923377637363,22977.42469020782,4314.677899691178,0.0,4117.4632000690235,33149.48916760538,292
1745.798951517943,22843.103007043206,4267.744701597601,0.0,4089.8676981011804,32946.514358259934,293
1751.6944886010133,22708.930799171714,4221.71831572965,0.0,4062.524687052059,32744.868290554437,294
1757.610056513368,22574.926862817,4176.576215339512,0.0,4035.432760252683,32544.54589492256,295
1763.5457231063335,22441.10973418057,4132.296348498156,0.0,4008.5905022225124,32345.54230800757,296
1769.5015564557716,22307.49768944177,4088.85713809534,0.0,3981.9964886694424,32147.852872662326,297
1775.4776248620783,22174.108744757803,4046.2374818396047,0.0,3955.649286489802,31951.473137949288,298
1781.4739968501835,22040.960656263716,4004.416752258276,0.0,3929.5474537683563,31756.398859140532,299
1787.4907411695513,21908.070920072405,3963.374796697465,0.0,3903.6895397783046,31562.625997717725,300
1793.52792679418,21775.456772274614,3923.091937322066,0.0,3878.0740849812823,31370.150721372145,301
1799.5856229226029,21643.13518893893,3883.548971115759,0.0,3852.6996210273587,31178.969404004645,302
1805.6638989778867,21511.122886111796,3844.727169881008,0.0,3827.5646707550386,30989.078625725728,303
1811.7628246076324,21379.436319817498,3806.608280239063,0.0,3802.667748191261,30800.475172855455,304
1817.8824696839758,21248.09168605817,3769.1745236299557,0.0,3778.007358551402,30613.15603792351,305
1824.0229043035865,21117.1049208138,3732.4085963125076,0.0,3753.581998239271,30427.118419669165,306
1830.1841987876685,20986.49170004221,3696.2936693643187,0.0,3729.390154847112,30242.359723041307,307
1836.3664236819602,20856.267439679086,3660.8133886817795,0.0,3705.430307155606,30058.87755919843,308
1842.5696497567337,20726.44729563795,3625.95187498006,0.0,3681.700925133867,29876.66974550861,309
1848.793948006796,20597.04616381018,3591.693723793119,0.0,3658.200469939444,29695.734305549537,310
1855.0393896514881,20468.078680065,3558.024005473697,0.0,3634.927393918323,29516.069469108505,311
1861.306046134685,20339.559220249474,3524.928265193321,0.0,3611.8801406049242,29337.6736721824,312
1867.593989124796,20211.501900188527,3492.3925229423016,0.0,3589.0571447221023,29160.545556977722,313
1873.9032905147653,20083.920575684922,3460.4032735297355,0.0,3566.4568321811457,28984.68397191057,314
1880.2340224220707,19956.828842519277,3428.9474865835023,0.0,3544.077620081782,28810.087971606634,315
1886.5862571887242,19830.24003645005,3398.012606550268,0.0,3521.9179167121674,28636.75681690121,316
1892.960067381272,19704.167233213553,3367.5865526954813,0.0,3499.9761215489,28464.689974839206,317
1899.3555257907956,19578.62324852395,3337.657719103377,0.0,3478.2506252570083,28293.88711867513,318
1905.772705432909,19453.620638073236,3308.2149746769755,0.0,3456.739809689958,28124.348127873076,319
1912.2116795477623,19329.17169753127,3279.2476631380778,0.0,3435.4420478896473,27956.073088106757,320
1918.6725216000382,19205.28846254576,3250.7456030272747,0.0,3414.3557040864125,27789.062291259484,321
1925.1553052789548,19081.982708742245,3222.699087703938,0.0,3393.4791336990243,27623.31623542416,322
1931.6601044982638,18959.265951724134,3195.098885346226,0.0,3372.8106833346856,27458.83562490331,323
1938.1869933962514,18837.149447072665,3167.936238951081,0.0,3352.3486907890383,27295.62137020904,324
1944.7360463357381,18715.644190346935,3141.20286633423,0.0,3332.0914850461563,27133.674588063055,325
1951.3073379040784,18594.760917083888,3114.8909601301852,0.0,3312.0373862785495,26972.996601396702,326
1957.9009429131615,18474.510102798307,3088.993187792242,0.0,3292.1847058471635,26813.588939350877,327
1964.5169363994103,18354.901962982836,3063.5026915924827,0.0,3272.5317463013785,26655.453337276107,328
1971.1553936237822,18235.946453107957,3038.4130886217727,0.0,3253.0768013790084,26498.59173673252,329
1977.816390071769,18117.65326862201,3013.7184707897623,0.0,3233.818156006305,26343.006285489846,330
1984.5000014533966,18000.031844951165,2989.4134048248866,0.0,3214.7540862979513,26188.6993375274,331
1991.2063037032249,17883.09135749946,2965.492932274365,0.0,3195.8828595570685,26035.67345303412,332
1997.9353729803488,17766.84072164877,2941.9525695042025,0.0,3177.2027342752117,25883.93139840853,333
2004.6872856683963,17651.28859275882,2918.788307699188,0.0,3158.711960132371,25733.476146258778,334
2011.4621183755307,17536.443366167183,2895.9966128628957,0.0,3140.4087779969714,25584.310875402578,335
2018.259947934449,17422.313177189284,2873.5744258176833,0.0,3122.291419925873,25436.43897086729,336
2025.0808514023825,17308.905901118385,2851.519162204695,0.0,3104.358109164371,25289.864023889833,337
2031.9249060610969,17196.229153225606,2829.828712483857,0.0,3086.607060146195,25144.589831916754,338
2038.7921894168924,17084.29028875992,2808.5014419338827,0.0,3069.0364784935105,25000.62039860421,339
2045.6827792006027,16973.096402948126,2787.536190652269,0.0,3051.6445610169176,24857.959933817918,340
2052.5967533675957,16862.654330994897,2766.9322735552996,0.0,3034.4294957154516,24716.612853633244,341
2059.534190097775,16752.970648082737,2746.6894803780374,0.0,3017.3894617765827,24576.583780335135,342
2066.4951677955773,16644.051669372,2726.8080756743357,0.0,3000.522629576216,24437.877542418126,343
2073.479765089973,16535.903450000893,2707.2887988168295,0.0,2983.8271606786916,24300.499174586388,344
2080.4880608344683,16428.531785085463,2688.1328639969397,0.0,2967.3012078367847,24164.453917753657,345
2087.520134107102,16321.942209719626,2669.341960224872,0.0,2950.942914991706,24029.747219043304,346
2094.5760642104487,16216.139998975115,2650.9182513296146,0.0,2934.7504172730996,23896.38473178828,347
2101.655930671616,16111.130167901536,2632.8643759589427,0.0,2918.721840999047,23764.37231553114,348
2108.759813242246,16006.917471526327,2615.183447579416,0.0,2902.8553036760627,23633.716036024052,349
2115.887791898516,15903.506404854785,2597.8790544763797,0.0,2887.148913999097,23504.422165228774,350
2123.0399468411365,15800.901202870047,2580.955259753958,0.0,2871.6007718515357,23376.497181316678,351
2130.216358495352,15699.105840533104,2564.416601335068,0.0,2856.2089683051986,23249.947768668724,352
2137.4171075109425,15598.12403278279,2548.2680919614063,0.0,2840.9715856203416,23124.78081787548,353
2144.642274762222,15497.959234535792,2532.515219193454,0.0,2825.886697245654,23001.003425737123,354
2151.891941348037,15398.614640686641,2517.163945410479,0.0,2810.9523678182613,22878.62289526342,355
2159.166188591771,15300.093186107713,2502.220707810535,0.0,2796.1666531637247,22757.64673567374,356
2166.465100411967,15202.394390047695,2487.676525535781,0.0,2781.528077284866,22638.06409328031,357
2173.788779153758,15105.49204384375,2473.3978223103713,0.0,2767.038921387524,22519.7175666954,358
2181.1373118149163,15009.37831414729,2459.35046884386,0.0,2752.698514239885,22402.56460904595,359
2188.5107810068475,14914.051374721954,2445.531474522281,0.0,2738.5052661967898,22286.598896447875,360
2195.909269674891,14819.509345421799,2431.937871448394,0.0,2724.457601218164,22171.814087763247,361
2203.3328610983185,14725.75029219131,2418.566714441691,0.0,2710.553956869017,22058.203824600336,362
2210.781638890335,14632.772227065392,2405.4150810383912,0.0,2696.7927843194393,21945.761731313556,363
2218.25568699808,14540.573108169381,2392.480071491444,0.0,2683.1725483446075,21834.481415003513,364
2225.755089702624,14449.15083971903,2379.7588087705276,0.0,2669.69172732478,21724.35646551696,365
2233.2799316189726,14358.50327202052,2367.24843856205,0.0,2656.3488132452994,21615.380455446844,366
2240.8302976960645,14268.628201470452,2354.946129269147,0.0,2643.142311696591,21507.54694013226,367
2248.4062732167704,14179.523370555857,2342.8490720116856,0.0,2630.070741874165,21400.849457658478,368
2256.007943797896,14091.186467854186,2330.95448062626,0.0,2617.1326365786126,21295.281528856955,369
2263.6353953901794,14003.615128033314,2319.2595916661953,0.0,2604.3265422156114,21190.8366573053,370
2271.288714278291,13916.80693185154,2307.7616644015447,0.0,2591.6510187959198,21087.5083293273,371
2278.9679870808363,13830.75940615759,2296.457980819091,0.0,2579.104639935381,20985.290013992897,372
2286.673300750353,13745.470023890608,2285.345845622346,0.0,2566.6859928549216,20884.175163118227,373
2294.404742573312,13660.936204080168,2274.4225862315516,0.0,2554.3936783805507,20784.15721126558,374
2302.1624001701175,13577.155311846265,2263.685552783678,0.0,2542.2263109433625,20685.229575743422,375
2309.9463614951073,13494.12465839932,2253.132118132424,0.0,2530.182518579533,20587.385656606384,376
2317.7567148365524,13411.841501040173,2242.7596778482193,0.0,2518.2609429303225,20490.618836655267,377
2325.593548816657,13330.303043160096,2232.5656502182214,0.0,2506.460239242074,20394.92248143705,378
2333.456952391558,13249.506434240777,2222.547476246318,0.0,2494.779076366215,20300.28993924487,379
2341.3470148513265,13169.448769854334,2212.7026196531256,0.0,2483.2161367592557,20206.714541118043,380
2349.2638258199668,13090.127091663304,2203.0285668759893,0.0,2471.7701164827895,20114.189600842048,381
2357.207475255415,13011.538387420653,2193.5228270689845,0.0,2460.4397252034946,20022.708414948545,382
2365.178053449542,12933.679590969768,2184.182932102915,0.0,2449.2236861931306,19932.264262715355,383
2373.1756510281516,12856.547582244459,2175.006436565314,0.0,2438.120736328542,19842.850406166468,384
2381.200358950981,12780.139187268962,2165.990917760444,0.0,2427.129626091656,19754.460090072043,385
2389.252268511699,12704.451178157939,2157.1339757092974,0.0,2416.2491195694843,19667.08654194842,386
2397.3314713379114,12629.480273116467,2148.433233149594,0.0,2405.4779944541206,19580.722972058094,387
2405.438059391153,12555.223136440061,2139.886335535785,0.0,2394.815042042743,19495.362573409744,388
2413.5721249668936,12481.676378514649,2131.490951039049,0.0,2384.259067237612,19410.9985217582,389
2421.733760694538,12408.836555816586,2123.2447705472946,0.0,2373.8088885460734,19327.623975604492,390
2429.9230595374215,12336.700170912653,2115.1455076651596,0.0,2363.4633380805544,19245.232076195785,391
2438.140114792814,12265.26367246005,2107.1908987140114,0.0,2353.2212615585668,19163.815947525443,392
2446.3850200919187,12194.52345520641,2099.3787027319454,0.0,2343.081518302706,19083.368696332982,393
2454.6578693998717,12124.475859989778,2091.7067014737877,0.0,2333.0429812406496,19003.88341210409,394
2462.9587570157423,12055.117173738636,2084.1726994110927,0.0,2323.10453690516,18925.353167070632,395
2471.2877775725333,11986.443629471876,2076.7745237321437,0.0,2313.265085434082,18847.771016210638,396
2479.645026037181,11918.451406298827,2069.5100243419547,0.0,2303.5235405703443,18771.12999724831,397
2488.0305977105545,11851.136629419234,2062.3770738622666,0.0,2293.878829661959,18695.423130654017,398
2496.4445882274563,11784.495370123268,2055.373567631552,0.0,2284.329893662022,18620.643419644297,399
2504.887093556622,11718.523645791525,2048.497423705011,0.0,2274.875687128712,18546.78385018187,400
2513.3582100007206,11653.217419895025,2041.746582854573,0.0,2265.5151782252915,18473.837390975612,401
2521.8580341963548,11588.572601995213,2035.119008568898,0.0,2256.247348720106,18401.796993480573,402
2530.38666311406,11524.58504774395,2028.6126870533735,0.0,2247.0711939865846,18330.65559189797,403
2538.9441940583047,11461.250558883532,2022.2256272301172,0.0,2237.9857230032403,18260.40610317519,404
2547.530724667491,11398.564883246672,2015.9558607379759,0.0,2228.98995835367,18191.04142700581,405
2556.146352913954,11336.523714756513,2009.8014419325252,0.0,2220.0829362265517,18122.554445829544,406
2564.7911771039635,11275.122693426616,2003.7604478860703,0.0,2211.2637064156493,18054.9380248323,407
2573.4652958777197,11214.357405360966,1997.830978387646,0.0,2202.531332319809,17988.18501194614,408
2582.1688082093583,11154.223382753979,1992.011155943015,0.0,2193.8848909429603,17922.288237849312,409
2590.901813406948,11094.716103890483,1986.2991257746705,0.0,2185.323472894117,17857.24051596622,410
2599.66441111249,11035.830993145744,1980.6930558218342,0.0,2176.846182387375,17793.034642467443,411
2608.456701301919,10977.563420985443,1975.1911367404573,0.0,2168.452137241916,17729.663396269734,412
2617.2787842851035,10919.908703965684,1969.79158190322,0.0,2160.140468882001,17667.119539036008,413
2626.1307607058448,10862.862104733003,1964.4926273995322,0.0,2151.9103223369793,17605.395815175358,414
2635.0127315418767,10806.418832024352,1959.2925320355325,0.0,2143.76085624128,17544.48495184304,415
2643.9247981048684,10750.574040667112,1954.1895773340887,0.0,2135.6912428344176,17484.37965894049,416
2652.86706204042,10695.322831579084,1949.182067534798,0.0,2127.700667960989,17425.07262911529,417
2661.8396253280666,10640.660251768499,1944.2683295939871,0.0,2119.7883310706748,17366.55653776123,418
2670.842590281275,10586.581294334002,1939.4467131847111,0.0,2111.9534452182397,17308.824043018227,419
2679.876059547447,10533.080898464672,1934.7155906967555,0.0,2104.1952370635304,17251.867785772403,420
2688.9401361079163,10480.153949440008,1930.0733572366335,0.0,2096.5129468714786,17195.680389656038,421
2698.03492327795,10427.795278629932,1925.5184306275887,0.0,2088.905828512098,17140.25446104757,422
2707.1605247067487,10375.99966349479,1921.0492514095936,0.0,2081.373149460487,17085.58258907162,423
2716.317044377447,10324.761827585357,1916.6642828393497,0.0,2073.9141907968265,17031.65734559898,424
2725.504586607112,10274.076440542824,1912.3620108902878,0.0,2066.528247206382,16978.471285246604,425
2734.7232560467432,10223.93811809881,1908.1409442525683,0.0,2059.2146269795003,16926.01694537762,426
2743.973157681275,10174.34142207536,1903.9996143330802,0.0,2051.9726520116137,16874.28684610133,427
2753.254396829575,10125.28086038494,1899.9365752554418,0.0,2044.8016578032375,16823.273490273197,428
2762.567079144442,10076.750887030445,1895.950403860001,0.0,2037.7009934599696,16772.969363494856,429
2771.91131061261,10028.74590210518,1892.0396997038347,0.0,2030.6700216924924,16723.366934114118,430
2781.287197554746,9981.260251792894,1888.203085060749,0.0,2023.7081188165703,16674.45865322496,431
2790.69484662545,9934.288228367745,1884.4392049212786,0.0,2016.8146747530523,16626.236954667525,432
2800.1343648132547,9887.824070194321,1880.7467269926892,0.0,2009.9890930278711,16578.69425502814,433
2809.605859440627,9841.86196172763,1877.1243416989732,0.0,2003.2307907720415,16531.822953639272,434
2819.109438163967,9796.396033513114,1873.5707621808547,0.0,1996.539198721663,16485.615432579598,435
2828.6452089736063,9751.420362186625,1870.0847242957852,0.0,1989.9137612179181,16440.064056673935,436
2838.2132801938124,9706.928970474448,1866.664986617946,0.0,1983.3539362070721,16395.16117349328,437
2847.813760482784,9662.915827193294,1863.310330438248,0.0,1976.859195240475,16350.8991133548,438
2857.4467588326543,9619.374847250285,1860.0195597643308,0.0,1970.4290234745586,16307.27018932183,439
2867.1123845694897,9576.299891642982,1856.7915013205634,0.0,1964.0629196708396,16264.266697203875,440
2876.810747353289,9533.684767459363,1853.6250045480438,0.0,1957.760396195918,16221.880915556612,441
2886.5419571779844,9491.523227877831,1850.5189416045996,0.0,1951.5209790214756,16180.10510568189,442
2896.3061243714424,9449.808972167211,1847.4722073647872,0.0,1945.34420772428,16138.931511627721,443
2906.1033595954614,9408.535645686754,1844.4837194198926,0.0,1939.2296354861805,16098.35236018829,444
2915.9337738457743,9367.696839886135,1841.5524180779312,0.0,1933.1768290941104,16058.35986090395,445
2925.797478452046,9327.286092305454,1838.6772663636461,0.0,1927.1853689400866,16018.946206061233,446
2935.6945850778757,9287.296886575237,1835.8572500185119,0.0,1921.254849021209,15980.103570692832,447
2945.625206260301,9247.7232360057,1833.0913259480492,0.0,1915.3848197870618,15941.824588001113,448
2955.589482386157,9208.589790705146,1830.37601510276,0.0,1909.5718493560405,15904.127137550104,449
2965.587540298901,9169.908858017336,1827.7096878520056,0.0,1903.8137511570922,15867.019837325333,450
2975.6194908225552,9131.675435096853,1825.0923782481943,0.0,1898.1100460824891,15830.497350250092,451
2985.6854452678817,9093.884562272968,1822.5241143467103,0.0,1892.4602577352973,15794.554379622858,452
2995.7855154323784,9056.531323049634,1820.0049182059133,0.0,1886.8639124293768,15759.185669117303,453
3005.9198136002797,9019.610844105488,1817.5348058871386,0.0,1881.3205391893812,15724.386002782287,454
3016.0884525425577,8983.118295293849,1815.1137874546976,0.0,1875.8296697507587,15690.150205041862,455
3026.291545516922,8947.048889642725,1812.7418669758763,0.0,1870.390838559751,15656.473140695276,456
3036.5292062678186,8911.397883354804,1810.4190425209376,0.0,1865.0035827733936,15623.349714916954,457
3046.8015490264306,8876.160575807462,1808.1453061631191,0.0,1859.6674422595165,15590.774873256527,458
3057.1086885106793,8841.332309552756,1805.9206439786344,0.0,1854.3819595967434,15558.743601638813,459
3067.4507399252216,8806.908470317425,1803.7450360466728,0.0,1849.1466800744913,15527.250926363811,460
3077.827818961452,8772.884487002899,1801.618456449399,0.0,1843.9611516929724,15496.291914106723,461
3088.240041797503,8739.255831685285,1799.5408732719534,0.0,1838.8249251631917,15465.861671917934,462
3098.687525098244,8706.01801961538,1797.5122486024522,0.0,1833.7375539069487,15435.955347223024,463
3109.1703860152793,8673.16660921866,1795.532538531987,0.0,1828.6985940568368,15406.568127822764,464
3119.688742186953,8640.697202095289,1793.6016931546253,0.0,1823.7076044562432,15377.69524189311,465
3130.242711738345,8608.605443020115,1791.71965656741,0.0,1818.7641466593493,15349.331957985218,466
3140.832413281273,8576.887019942664,1789.8863668703598,0.0,1813.86778493113,15321.473585025427,467
3151.457965914291,8545.537663987156,1788.1017561664687,0.0,1809.0180862473546,15294.11547231527,468
3162.119489222691,8514.553149452486,1786.3657505617068,0.0,1804.2146202945862,15267.253009531469,469
3172.8171032785012,8483.92929381224,1784.6782701650195,0.0,1799.4569594701816,15240.881626725943,470
3183.550928640487,8453.661957714685,1783.0392290883283,0.0,1794.744678882292,15214.996794325793,471
3194.321086354152,8423.74704498277,1781.4485354465294,0.0,1790.077356349862,15189.594023133313,472
3205.1276979517356,8394.180502614134,1779.9060913574956,0.0,1785.4545724026307,15164.668864325995,473
3215.970885452215,8364.958320781092,1778.4117929420747,0.0,1780.8759102811307,15140.216909456514,474
3226.8507713613044,8336.076532830652,1776.9655303240909,0.0,1776.3409559366885,15116.233790452734,475
3237.7674786714547,8307.531215284498,1775.567187630343,0.0,1771.8492980314254,15092.71517961772,476
3248.7211308618544,8279.318487839006,1774.2166429906058,0.0,1767.4005279382554,15069.65678962972,477
3259.711851898429,8251.434513365231,1772.9137685376304,0.0,1762.9942397408872,15047.054373542176,478
3270.7397662338412,8223.87549790891,1771.658430407143,0.0,1758.6300302338234,15024.903724783719,479
3281.80499880749,8196.637690690472,1770.450488737845,0.0,1754.3074989223603,15003.200677158167,480
3292.9076750455124,8169.717384105021,1769.2897976714141,0.0,1750.0262480225886,14981.941104844536,481
3304.0479208607826,8143.110913722352,1768.1762053525035,0.0,1745.785882461392,14961.12092239703,482
3315.225862652911,8116.814658286941,1767.109553928742,0.0,1741.5860098764492,14940.736084745044,483
3326.4416273082466,8090.82503971795,1766.0896795507338,0.0,1737.4262406162325,14920.782587193164,484
3337.6953421998733,8065.138523109223,1765.116412372059,0.0,1733.3061877400078,14901.256465421164,485
3348.9871351876136,8039.751616729288,1764.189576549273,0.0,1729.2254670178352,14882.153795484011,486
3360.3171346180275,8014.660872021359,1763.3089902419074,0.0,1725.1836969305689,14863.470693811863,487
3371.6854693244113,7989.862883603335,1762.474465612469,0.0,1721.1804986698567,14845.203317210073,488
3383.0922686267977,7965.354289267794,1761.6858088264405,0.0,1717.2154961381405,14827.347862859173,489
3394.5376623319585,7941.131769982005,1760.9428200522798,0.0,1713.2883159486562,14809.900568314899,490
3406.0217807334006,7917.192049887914,1760.245293461421,0.0,1709.3985874254338,14792.85771150817,491
3417.544754611369,7893.531896302158,1759.5930172282733,0.0,1705.5459426032967,14776.215610745097,492
3429.106715232846,7870.148119716054,1758.9857735302219,0.0,1701.730016227863,14759.970624706984,493
3440.7077943515505,7847.037573795602,1758.4233385476273,0.0,1697.950445755544,14744.119152450323,494
3452.348124207939,7824.19715538149,1757.9054824638263,0.0,1694.2068713535452,14728.6576334068,495
3464.0278375292037,7801.623804489089,1757.4319694651304,0.0,1690.4989358998666,14713.58254738329,496
3475.747067529276,7779.3145043084505,1757.0025577408276,0.0,1686.8262849833013,14698.890414561854,497
3487.5059479088227,7757.266281204315,1756.6169994831807,0.0,1683.1885669034368,14684.577795499756,498
3499.304612855249,7735.476204716106,1756.2750408874292,0.0,1679.5854326706542,14670.641291129437,499
3511.143197042696,7713.941387557928,1755.9764221517871,0.0,1676.0165360061292,14657.07754275854,500
3523.021835632043,7692.658985618573,1755.7208774774447,0.0,1672.481533341831,14643.88323206989,501
3534.940664270905,7671.626197961516,1755.5081350685675,0.0,1668.9800838205224,14631.05508112151,502
3546.899819093636,7650.840266824915,1755.3379171322974,0.0,1665.5118492957608,14618.58985234661,503
3558.8994367213254,7630.298477621614,1755.2099398787514,0.0,1662.0764943318973,14606.48434855359,504
3570.9396542618006,7609.99815893914,1755.123913521022,0.0,1658.6736862040768,14594.735412926038,505
3583.020609309626,7589.936682539706,1755.0795422751771,0.0,1655.3030948982384,14583.339929022746,506
3595.1424399461025,7570.111463360206,1755.0765243602614,0.0,1651.9643931111148,14572.294820777684,507
3607.305284739269,7550.5199595122185,1755.114551998294,0.0,1648.6572562502329,14561.597052500016,508
3619.509282743901,7531.1596722820095,1755.1933114142703,0.0,1645.3813624339132,14551.243628874094,509
3631.7545735015115,7512.028146130526,1755.312482836161,0.0,1642.1363924912712,14541.23159495947,510
3644.0412970403495,7493.1229686934,1755.4717404949129,0.0,1638.9220299622148,14531.55803619088,511
3656.369593875403,7474.441770780948,1755.6707526244477,0.0,1635.737961097447,14522.220078378246,512
3668.739605008395,7455.982226378171,1755.9091814616634,0.0,1632.5838748584642,14513.214887706694,513
3681.151471927787,7437.74205264475,1756.1866832464332,0.0,1629.459462917557,14504.539670736527,514
3693.605336608777,7419.7190099150575,1756.5029082216063,0.0,1626.3644196578098,14496.19167440325,515
3706.1013415133,7401.910901698145,1756.857500633007,0.0,1623.2984421731007,14488.168186017552,516
3718.6396295900295,7384.3155746777475,1757.250098729436,0.0,1620.2612302681025,14480.466533265315,517
3731.2203442743744,7366.930918712288,1757.680334762669,0.0,1617.2524864582815,14473.084084207612,518
3743.8436294884814,7349.754866834871,1758.1478349874576,0.0,1614.2719159698972,14466.018247280708,519
3756.5096296412335,7332.785395253284,1758.652219661529,0.0,1611.3192267400045,14459.266471296052,520
3769.218489628252,7316.020523350002,1759.1931030455858,0.0,1608.3941294164513,14452.82624544029,521
3781.9703548318953,7299.458313682181,1759.7700934033066,0.0,1605.4963373578794,14446.695099275263,522
3794.765371121258,7283.096871981664,1760.3827930013456,0.0,1602.6255666337252,14440.870602737992,523
3807.6036848521717,7266.934347154976,1761.0307981093322,0.0,1599.781536024218,14435.3503661407,524
3820.485442867206,7250.968931283326,1761.713698999872,0.0,1596.9639670203824,14430.132040170789,525
3833.410792495668,7235.198859622609,1762.4310799485459,0.0,1594.1725838240357,14425.21331589086,526
3846.3798815535997,7219.6224106034015,1763.1825192339102,0.0,1591.4071133477898,14420.591924738701,527
3859.392858343783,7204.237905830967,1763.9675891374977,0.0,1588.6672852150505,14416.265638527297,528
3872.4498716557346,7189.0437100852505,1764.7858559438162,0.0,1585.9528317600173,14412.23226944482,529
3885.5510707657095,7174.038231320883,1765.6368799403488,0.0,1583.2634880276837,14408.489670054623,530
3898.6966054366994,7159.219920667179,1766.5202154175547,0.0,1580.5989917738377,14405.035733295272,531
3911.8866259184333,7144.587272428136,1767.435410668869,0.0,1577.9590834650605,14401.8683924805,532
3925.1212829473775,7130.138824082438,1768.3820079907018,0.0,1575.343506278727,14398.985621299244,533
3938.4007277467344,7115.873156283452,1769.3595436824394,0.0,1572.7520061030075,14396.385433815634,534
3951.7251120264455,7101.788892859227,1770.3675480464433,0.0,1570.1843315368646,14394.06588446898,535
3965.094587983187,7087.884700812499,1771.405545388051,0.0,1567.6402338900557,14392.025068073792,536
3978.509308300374,7074.159290320688,1772.473054015575,0.0,1565.1194671831324,14390.261119819768,537
3991.9694261481573,7060.611414735897,1773.5695862403043,0.0,1562.6217881474392,14388.772215271796,538
4005.4750951834258,7047.239870584912,1774.694648376503,0.0,1560.1469562251157,14387.556570369954,539
4019.0264695498063,7034.043497569206,1775.847740741411,0.0,1557.6947335690945,14386.612441429517,540
4032.62370387766,7021.0211785649335,1777.0283576552433,0.0,1555.2648850431028,14385.93812514094,541
4046.2669532840882,7008.171839622935,1778.2359874411916,0.0,1552.8571782216616,14385.531958569878,542
4059.9563733729274,6995.494449968735,1779.4701124254225,0.0,1550.4713833900855,14385.392319157172,543
4073.692120234751,6982.988022002539,1780.7302089370783,0.0,1548.1072735444834,14385.517624718852,544
4087.474350446872,6970.651611299241,1782.0157473082768,0.0,1545.764624391758,14385.906333446146,545
4101.303221073337,6958.484316608419,1783.3261918741118,0.0,1543.443214349606,14386.556943905474,546
4115.178889664932,6946.485279854329,1784.6610009726528,0.0,1541.142824546518,14387.46799503843,547
4129.1015142591805,6934.653686135919,1786.0196269449443,0.0,1538.8632388217786,14388.638066161822,548
4143.071253380342,6922.988763726816,1787.4015161350073,0.0,1536.6042437254664,14390.065776967629,549
4157.088266039411,6911.489784075333,1788.8061088898376,0.0,1534.3656285184536,14391.749787523035,550
4171.152711734123,6900.156061804466,1790.232839559407,0.0,1532.1471851724068,14393.688798270403,551
4185.2647504489505,6888.986954711898,1791.6811364966632,0.0,1529.9487083697861,14395.881550027298,552
4199.424542655099,6877.981863769992,1793.150422057529,0.0,1527.7699955038463,14398.326823986466,553
4213.632249310515,6867.140233125799,1794.6401126009034,0.0,1525.610846678635,14401.023441715854,554
4227.888031859881,6856.46155010105,1796.1496184886603,0.0,1523.4710647089948,14403.970265158585,555
4242.192052234615,6845.945345192164,1797.6783440856502,0.0,1521.3504551205615,14407.166196632992,556
4256.544472852876,6835.591192070242,1799.2256877596983,0.0,1519.2488261497654,14410.610178832581,557
4270.9454566195545,6825.398707581071,1800.791041881606,0.0,1517.1659887438304,14414.301194826063,558
4285.395166926283,6815.367551745119,1802.37379282515,0.0,1515.1017565607744,14418.238268057326,559
4299.893767651429,6805.497427757541,1803.973320967083,0.0,1513.055945969409,14422.420462345463,560
4314.441423160098,6795.788081988174,1805.5890006871332,0.0,1511.0283760493407,14426.846881884747,561
4329.038298304129,6786.2393039815415,1807.2202003680043,0.0,1509.0188685909689,14431.516671244644,562
4343.6845584221055,6776.850926456849,1808.8662823953753,0.0,1507.0272480954873,14436.429015369817,563
4358.380369339341,6767.622825307986,1810.526603157902,0.0,1505.0533417748834,14441.583139580112,564
4373.12589736789,6758.554919603529,1812.2005130472144,0.0,1503.096979551939,14446.978309570573,565
4387.921309306541,6749.647171586735,1813.887356457919,0.0,1501.1579940602298,14452.613831411423,566
4402.766772440824,6740.899586675547,1815.586471787598,0.0,1499.2362206441248,14458.489051548093,567
4417.662454543,6732.312213462592,1817.2971914368084,0.0,1497.331497358788,14464.603356801188,568
4432.608523872075,6723.885143715181,1819.018841809084,0.0,1495.443664970176,14470.956174366516,569
4447.605149173785,6715.618512375309,1820.7507433109333,0.0,1493.572566955041,14477.546971815069,570
4462.652499680607,6707.512497559656,1822.492210351841,0.0,1491.718049500928,14484.37525709303,571
4477.750745111755,6699.567320559585,1824.242551344267,0.0,1489.8799615061757,14491.440578521784,572
